Name	GWP_constr	GWP_op
NUCLEAR	0.000000	0.000000
CCGT	8.029532	0.000000
CCGT_AMMONIA	0.000001	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	809.311100	0.000000
WIND_ONSHORE	185.666667	0.000000
WIND_OFFSHORE	152.799962	0.000000
HYDRO_RIVER	8.078753	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	33.728343	0.000000
IND_COGEN_WOOD	0.000001	0.000000
IND_COGEN_WASTE	0.000000	0.000000
IND_BOILER_GAS	0.494716	0.000000
IND_BOILER_WOOD	0.000025	0.000000
IND_BOILER_OIL	0.000006	0.000000
IND_BOILER_COAL	8.461140	0.000000
IND_BOILER_WASTE	8.511444	0.000000
IND_DIRECT_ELEC	0.029882	0.000000
DHN_HP_ELEC	34.143022	0.000000
DHN_COGEN_GAS	21.803669	0.000000
DHN_COGEN_WOOD	0.000000	0.000000
DHN_COGEN_WASTE	0.000000	0.000000
DHN_COGEN_WET_BIOMASS	0.000069	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000000	0.000000
DHN_BOILER_GAS	0.000001	0.000000
DHN_BOILER_WOOD	0.000003	0.000000
DHN_BOILER_OIL	0.000000	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000003	0.000000
DEC_HP_ELEC	0.000154	0.000000
DEC_THHP_GAS	432.998524	0.000000
DEC_COGEN_GAS	0.000026	0.000000
DEC_COGEN_OIL	0.000002	0.000000
DEC_ADVCOGEN_GAS	0.000002	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000
DEC_BOILER_GAS	0.000013	0.000000
DEC_BOILER_WOOD	0.000015	0.000000
DEC_BOILER_OIL	0.000007	0.000000
DEC_SOLAR	0.000013	0.000000
DEC_DIRECT_ELEC	0.000003	0.000000
TRAMWAY_TROLLEY	5.827842	0.000000
BUS_COACH_DIESEL	0.000090	0.000000
BUS_COACH_HYDIESEL	0.000110	0.000000
BUS_COACH_CNG_STOICH	165.285402	0.000000
BUS_COACH_FC_HYBRIDH2	0.000002	0.000000
TRAIN_PUB	0.000002	0.000000
CAR_GASOLINE	0.000016	0.000000
CAR_DIESEL	0.000019	0.000000
CAR_NG	0.000063	0.000000
CAR_METHANOL	0.000005	0.000000
CAR_HEV	0.000065	0.000000
CAR_PHEV	0.001914	0.000000
CAR_BEV	1706.960408	0.000000
CAR_FUEL_CELL	3689.033309	0.000000
TRAIN_FREIGHT	9.935976	0.000000
BOAT_FREIGHT_DIESEL	0.000001	0.000000
BOAT_FREIGHT_NG	22.447915	0.000000
BOAT_FREIGHT_METHANOL	0.000003	0.000000
TRUCK_DIESEL	0.000009	0.000000
TRUCK_METHANOL	0.000004	0.000000
TRUCK_FUEL_CELL	0.000001	0.000000
TRUCK_ELEC	0.000018	0.000000
TRUCK_NG	234.132902	0.000000
HABER_BOSCH	0.000004	0.000000
SYN_METHANOLATION	0.000001	0.000000
METHANE_TO_METHANOL	0.000003	0.000000
BIOMASS_TO_METHANOL	13.914377	0.000000
OIL_TO_HVC	69.323797	0.000000
GAS_TO_HVC	0.000004	0.000000
BIOMASS_TO_HVC	0.000034	0.000000
METHANOL_TO_HVC	17.420803	0.000000
PHS	0.756600	0.000000
BATT_LI	0.000043	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000039	0.000000
TS_DEC_HP_ELEC	0.000041	0.000000
TS_DEC_THHP_GAS	8.763410	0.000000
TS_DEC_COGEN_GAS	0.000038	0.000000
TS_DEC_COGEN_OIL	0.000038	0.000000
TS_DEC_ADVCOGEN_GAS	0.000038	0.000000
TS_DEC_ADVCOGEN_H2	0.000038	0.000000
TS_DEC_BOILER_GAS	0.000039	0.000000
TS_DEC_BOILER_WOOD	0.000039	0.000000
TS_DEC_BOILER_OIL	0.000039	0.000000
TS_DHN_DAILY	0.000176	0.000000
TS_DHN_SEASONAL	68.465458	0.000000
TS_HIGH_TEMP	0.002950	0.000000
GAS_STORAGE	6.037237	0.000000
H2_STORAGE	0.065850	0.000000
DIESEL_STORAGE	0.000131	0.000000
GASOLINE_STORAGE	0.000131	0.000000
LFO_STORAGE	0.000134	0.000000
AMMONIA_STORAGE	0.000132	0.000000
METHANOL_STORAGE	0.000131	0.000000
CO2_STORAGE	0.000000	0.000000
DHN	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
GRID	0.000000	0.000000
AMMONIA_TO_H2	0.000003	0.000000
ATM_CCS	0.000000	0.000000
BIOMETHANATION	49.257341	0.000000
BIO_HYDROLYSIS	0.000344	0.000000
GASIFICATION_SNG	0.000000	0.000000
H2_BIOMASS	0.000000	0.000000
H2_ELECTROLYSIS	0.000006	0.000000
INDUSTRY_CCS	0.000000	0.000000
PYROLYSIS_TO_FUELS	0.000055	0.000000
PYROLYSIS_TO_LFO	0.000000	0.000000
SMR	79.147199	0.000000
SYN_METHANATION	0.000001	0.000000
ELECTRICITY	0.000000	2021.574212
GASOLINE	0.000000	0.001606
DIESEL	0.000000	0.025285
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	17576.088425
GAS	0.000000	60698.126571
GAS_RE	0.000000	0.000000
WOOD	0.000000	276.120773
WET_BIOMASS	0.000000	459.021334
COAL	0.000000	13393.403553
URANIUM	0.000000	0.000000
WASTE	0.000000	2670.005620
H2	0.000000	0.000005
H2_RE	0.000000	0.000000
AMMONIA	0.000000	2905.627581
METHANOL	0.000000	0.002293
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
