TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	102826.582327	2183.739790	60.000000	0.000000	21.201357	1000000.000000	0.000000	0.881026	1.000000	0.849000	0.849000	0.025393	14416.922883
CCGT	0.000271	0.000007	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000545	0.962000	0.048263	0.000055
CCGT_AMMONIA	0.000197	0.000005	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000138	0.962000	0.048263	0.000040
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	0.000451	0.000005	25.000000	0.000000	0.000001	59.200000	0.000000	0.000000	1.000000	0.000503	1.000000	0.048263	0.000575
WIND_ONSHORE	10399.999997	121.000000	30.000000	0.000000	10.000000	10.000000	0.000000	0.118974	1.000000	0.243071	1.000000	0.041639	5569.999998
WIND_OFFSHORE	0.001198	0.000008	30.000000	0.000000	0.000000	6.000000	0.000000	0.000000	1.000000	0.000816	1.000000	0.041639	0.000184
HYDRO_RIVER	0.001688	0.000017	40.000000	0.000000	0.000000	0.115000	0.000000	0.000000	1.000000	0.001378	1.000000	0.033427	0.000941
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	0.000202	0.000013	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000378	0.850000	0.048263	0.000074
IND_COGEN_WOOD	0.000236	0.000009	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000461	0.850000	0.048263	0.000037
IND_COGEN_WASTE	0.000275	0.000010	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000355	0.850000	0.048263	0.000054
IND_BOILER_GAS	0.000204	0.000004	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.001793	0.950000	0.067080	0.000045
IND_BOILER_WOOD	0.000195	0.000004	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001843	0.900000	0.067080	0.000134
IND_BOILER_OIL	0.000148	0.000003	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000548	0.950000	0.067080	0.000035
IND_BOILER_COAL	521.818991	10.436380	17.000000	0.000000	4.537556	Infinity	0.000000	0.423815	1.000000	0.682530	0.900000	0.067080	189.669859
IND_BOILER_WASTE	312.458496	6.249170	17.000000	0.000000	2.717030	Infinity	0.000000	0.225865	1.000000	0.607467	0.900000	0.067080	214.373699
IND_DIRECT_ELEC	1643.059056	7.472949	15.000000	0.000000	4.948973	Infinity	0.000000	0.350320	1.000000	0.517270	0.950000	0.074944	7.967847
DHN_HP_ELEC	2830.505913	95.991070	25.000000	0.000000	8.204365	Infinity	0.000000	1.000000	1.000000	0.731526	0.950000	0.048263	1189.632920
DHN_COGEN_GAS	0.000231	0.000007	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000364	0.850000	0.048263	0.000029
DHN_COGEN_WOOD	0.000176	0.000006	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000290	0.850000	0.048263	0.000028
DHN_COGEN_WASTE	0.000229	0.000008	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000216	0.850000	0.048263	0.000045
DHN_COGEN_WET_BIOMASS	0.000183	0.000015	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000465	0.750000	0.048263	0.000077
DHN_COGEN_BIO_HYDROLYSIS	0.000247	0.000012	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000314	0.850000	0.074944	0.000031
DHN_BOILER_GAS	0.000035	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000457	0.950000	0.067080	0.000008
DHN_BOILER_WOOD	0.000060	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000539	0.900000	0.067080	0.000041
DHN_BOILER_OIL	0.000031	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000283	0.950000	0.067080	0.000007
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000117	0.000000	30.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000139	1.000000	0.041639	0.000069
DEC_HP_ELEC	11040.913823	460.038076	18.000000	0.000000	22.440882	Infinity	0.000000	1.000000	1.000000	0.439948	1.000000	0.063806	3253.927854
DEC_THHP_GAS	0.000466	0.000014	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003778	1.000000	0.058246	0.000526
DEC_COGEN_GAS	0.000262	0.000017	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000318	1.000000	0.058246	0.000064
DEC_COGEN_OIL	0.000244	0.000015	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000197	1.000000	0.058246	0.000064
DEC_ADVCOGEN_GAS	0.000471	0.000009	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000137	1.000000	0.058246	0.000014
DEC_ADVCOGEN_H2	0.000424	0.000008	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000093	1.000000	0.058246	0.000012
DEC_BOILER_GAS	0.000254	0.000008	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000718	1.000000	0.067080	0.000073
DEC_BOILER_WOOD	0.000280	0.000010	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000732	1.000000	0.067080	0.000041
DEC_BOILER_OIL	0.000191	0.000011	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000378	1.000000	0.067080	0.000061
DEC_SOLAR	0.002064	0.000023	20.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.001342	1.000000	0.058246	0.001490
DEC_DIRECT_ELEC	0.000304	0.000001	15.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.000866	1.000000	0.074944	0.000012
TRAMWAY_TROLLEY	4605.013629	92.100273	30.000000	0.000000	7.368022	Infinity	0.000000	0.300000	0.300000	0.342000	0.342000	0.041639	132.624393
BUS_COACH_DIESEL	0.000208	0.000010	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001065	0.297000	0.074944	0.000032
BUS_COACH_HYDIESEL	0.000063	0.000003	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000295	0.297000	0.074944	0.000009
BUS_COACH_CNG_STOICH	12095.909811	605.785336	15.000000	0.000000	19.796906	Infinity	0.000000	0.700000	1.000000	0.297000	0.297000	0.074944	1880.706108
BUS_COACH_FC_HYBRIDH2	0.000026	0.000001	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000080	0.297000	0.074944	0.000003
TRAIN_PUB	0.000327	0.000012	40.000000	0.000000	0.000000	Infinity	0.000000	0.000000	0.500000	0.000661	0.275000	0.033427	0.000018
CAR_GASOLINE	0.000105	0.000006	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000136	0.051400	0.108434	0.000045
CAR_DIESEL	0.000030	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000044	0.051400	0.108434	0.000013
CAR_NG	0.000046	0.000003	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000062	0.051400	0.108434	0.000019
CAR_METHANOL	0.000031	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000056	0.051400	0.108434	0.000013
CAR_HEV	0.000028	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000037	0.051400	0.108434	0.000015
CAR_PHEV	0.006584	0.000491	10.000000	0.000000	0.000014	Infinity	0.000000	0.000000	1.000000	0.003630	0.051400	0.108434	0.003306
CAR_BEV	73536.867012	1634.152600	10.000000	0.000000	163.415260	Infinity	0.000000	1.000000	1.000000	0.051400	0.051400	0.108434	33336.713045
CAR_FUEL_CELL	0.000801	0.000018	10.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000955	0.051400	0.108434	0.000515
TRAIN_FREIGHT	609.181215	12.242199	40.000000	0.000000	5.857512	Infinity	0.000000	1.000000	1.000000	0.342000	0.342000	0.033427	284.675068
BOAT_FREIGHT_DIESEL	0.000301	0.000015	40.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.004487	0.114000	0.033427	0.000120
BOAT_FREIGHT_NG	1611.049712	80.552486	40.000000	0.000000	21.087038	Infinity	0.000000	1.000000	1.000000	0.114000	0.114000	0.033427	643.154663
BOAT_FREIGHT_METHANOL	0.000003	0.000000	40.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000063	0.114000	0.033427	0.000001
TRUCK_DIESEL	0.000159	0.000008	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000401	0.092600	0.074944	0.000030
TRUCK_METHANOL	0.000012	0.000001	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000037	0.092600	0.074944	0.000002
TRUCK_FUEL_CELL	0.855124	0.025739	15.000000	0.000000	0.002127	Infinity	0.000000	0.000055	1.000000	0.092600	0.092600	0.074944	0.214845
TRUCK_ELEC	0.000008	0.000000	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000013	0.092600	0.074944	0.000001
TRUCK_NG	14446.111649	724.252498	15.000000	0.000000	38.938306	Infinity	0.000000	0.999945	1.000000	0.092600	0.092600	0.074944	2515.414589
HABER_BOSCH	279.838091	5.484430	20.000000	0.000000	0.330387	Infinity	0.000000	1.000000	1.000000	0.717856	1.000000	0.058246	97.133883
SYN_METHANOLATION	0.000370	0.000010	20.000000	0.000000	0.000000	Infinity	0.000000	0.000001	1.000000	0.001356	0.950000	0.058246	0.000065
METHANE_TO_METHANOL	0.002092	0.000091	25.000000	0.000000	0.000002	Infinity	0.000000	0.000011	1.000000	0.018510	0.850000	0.048263	0.000641
BIOMASS_TO_METHANOL	426.241400	6.512021	20.000000	0.000000	0.169143	Infinity	0.000000	0.999988	1.000000	1.000000	1.000000	0.058246	28.585237
OIL_TO_HVC	1399.368780	7.439682	15.000000	0.000000	3.542706	Infinity	0.000000	0.779714	1.000000	1.000000	1.000000	0.074944	1041.555497
GAS_TO_HVC	0.000240	0.000006	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000369	1.000000	0.048263	0.000089
BIOMASS_TO_HVC	1741.550520	52.046337	20.000000	0.000000	1.000891	Infinity	0.000000	0.220286	1.000000	1.000000	1.000000	0.058246	169.150596
METHANOL_TO_HVC	0.000248	0.000022	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.002365	1.000000	0.058246	0.000105
PHS	294.000108	0.000000	50.000000	5.000000	5.000002	6.500000	0.000000	-1.000000	1.000000	0.000595	1.000000	0.028572	
BATT_LI	0.000709	0.000001	15.000000	0.000000	0.000002	Infinity	0.000000	-1.000000	1.000000	0.000110	1.000000	0.074944	
BEV_BATT	0.000000	0.000000	1.000000	0.000000	162.118314	Infinity	0.000000	-1.000000	1.000000	0.005576	1.000000	1.015000	
PHEV_BATT	0.000000	0.000000	1.000000	0.000000	0.000003	Infinity	0.000000	-1.000000	1.000000	0.000201	1.000000	1.015000	
