Name	GWP_constr	GWP_op
NUCLEAR	240.282048	0.000000
CCGT	0.000002	0.000000
CCGT_AMMONIA	0.000002	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	0.000023	0.000000
WIND_ONSHORE	185.666667	0.000000
WIND_OFFSHORE	0.000006	0.000000
HYDRO_RIVER	0.000024	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	0.000003	0.000000
IND_COGEN_WOOD	0.000001	0.000000
IND_COGEN_WASTE	0.000002	0.000000
IND_BOILER_GAS	0.000003	0.000000
IND_BOILER_WOOD	0.000008	0.000000
IND_BOILER_OIL	0.000002	0.000000
IND_BOILER_COAL	11.157051	0.000000
IND_BOILER_WASTE	12.610218	0.000000
IND_DIRECT_ELEC	0.531190	0.000000
DHN_HP_ELEC	47.585317	0.000000
DHN_COGEN_GAS	0.000001	0.000000
DHN_COGEN_WOOD	0.000001	0.000000
DHN_COGEN_WASTE	0.000002	0.000000
DHN_COGEN_WET_BIOMASS	0.000003	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000002	0.000000
DHN_BOILER_GAS	0.000000	0.000000
DHN_BOILER_WOOD	0.000002	0.000000
DHN_BOILER_OIL	0.000000	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000002	0.000000
DEC_HP_ELEC	180.773770	0.000000
DEC_THHP_GAS	0.000026	0.000000
DEC_COGEN_GAS	0.000003	0.000000
DEC_COGEN_OIL	0.000003	0.000000
DEC_ADVCOGEN_GAS	0.000001	0.000000
DEC_ADVCOGEN_H2	0.000001	0.000000
DEC_BOILER_GAS	0.000004	0.000000
DEC_BOILER_WOOD	0.000002	0.000000
DEC_BOILER_OIL	0.000004	0.000000
DEC_SOLAR	0.000074	0.000000
DEC_DIRECT_ELEC	0.000001	0.000000
TRAMWAY_TROLLEY	4.420813	0.000000
BUS_COACH_DIESEL	0.000002	0.000000
BUS_COACH_HYDIESEL	0.000001	0.000000
BUS_COACH_CNG_STOICH	125.380407	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000004	0.000000
CAR_DIESEL	0.000001	0.000000
CAR_NG	0.000002	0.000000
CAR_METHANOL	0.000001	0.000000
CAR_HEV	0.000001	0.000000
CAR_PHEV	0.000331	0.000000
CAR_BEV	3333.671305	0.000000
CAR_FUEL_CELL	0.000052	0.000000
TRAIN_FREIGHT	7.116877	0.000000
BOAT_FREIGHT_DIESEL	0.000003	0.000000
BOAT_FREIGHT_NG	16.078867	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRUCK_DIESEL	0.000002	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.014323	0.000000
TRUCK_ELEC	0.000000	0.000000
TRUCK_NG	167.694306	0.000000
HABER_BOSCH	4.856694	0.000000
SYN_METHANOLATION	0.000003	0.000000
METHANE_TO_METHANOL	0.000026	0.000000
BIOMASS_TO_METHANOL	1.429262	0.000000
OIL_TO_HVC	69.437033	0.000000
GAS_TO_HVC	0.000004	0.000000
BIOMASS_TO_HVC	8.457530	0.000000
METHANOL_TO_HVC	0.000005	0.000000
PHS	0.582000	0.000000
BATT_LI	0.000010	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
