Category;Subcategory;Technologies name;Technologies param;c_inv;c_maint;gwp_constr;lifetime;c_p;fmin_perc;fmax_perc;f_min;f_max;Comment
Heat;Heat high temperature;Cogeneration wood (industry); IND_COGEN_WOOD ;1030.52;37.72995429;165.33;25;0.85;0;1;0;1.00E+15;
Heat;Heat high temperature;Cogeneration waste (industry); IND_COGEN_WASTE ;2744.24;101.1669784;647.82;25;0.85;0;1;0;1.00E+15;
Heat;Heat high temperature;Boiler gas (industry); IND_BOILER_GAS ;58.89;1.179885757;12.32;17;0.95;0;1;0;1.00E+15;
Heat;Heat high temperature;Boiler wood (industry); IND_BOILER_WOOD ;115.18;2.303586478;28.87;17;0.9;0;1;0;1.00E+15;
Heat;Heat high temperature;Boiler oil (industry); IND_BOILER_OIL ;54.86;1.179885757;12.32;17;0.95;0;1;0;1.00E+15;
Heat;Heat high temperature;Boiler coal (industry); IND_BOILER_COAL ;115.18;2.303586478;48.18;17;0.9;0;1;0;1.00E+15;
Heat;Heat high temperature;Boiler waste (industry); IND_BOILER_WASTE ;115.18;2.303586478;28.87;17;0.9;0;1;0;1.00E+15;
Heat;Heat high temperature;Electrical resistors (industry); IND_DIRECT_ELEC ;332.34;1.507631801;1.47;15;0.95;0;1;0;1.00E+15;
Heat;Heat low temperature centralised;Heat pump (DHN); DHN_HP_ELEC ;326.77;11.08059378;174.79;25;0.95;0;1;0;1.00E+15;
Heat;Heat low temperature centralised;Cogeneration gas (DHN); DHN_COGEN_GAS ;1196.14;34.97263108;490.88;25;0.85;0;1;0;1.00E+15;
Heat;Heat low temperature centralised;Cogeneration wood (DHN); DHN_COGEN_WOOD ;1030.52;37.72995429;165.33;25;0.85;0;1;0;1.00E+15;
Heat;Heat low temperature centralised;Cogeneration waste (DHN); DHN_COGEN_WASTE ;2744.24;101.1669784;647.82;25;0.85;0;1;0;1.00E+15;
Heat;Heat low temperature centralised;Cogeneration wet biomass (DHN); DHN_COGEN_WET_BIOMASS ;1310.52;106.6555347;1024;25;0.75;0;1;0;1.00E+15;
Heat;Heat low temperature centralised;Cogeneration hydrolysis (DHN); DHN_COGEN_BIO_HYDROLYSIS ;4325.88;211.3782829;647.8;15;0.85;0;1;0;1.00E+15;
Heat;Heat low temperature centralised;Boiler gas (DHN); DHN_BOILER_GAS ;58.89;1.179885757;12.32;17;0.95;0;1;0;1.00E+15;
Heat;Heat low temperature centralised;Boiler wood (DHN); DHN_BOILER_WOOD ;115.18;2.303586478;28.87;17;0.9;0;1;0;1.00E+15;
Heat;Heat low temperature centralised;Boiler oil (DHN); DHN_BOILER_OIL ;54.86;1.179885757;12.32;17;0.95;0;1;0;1.00E+15;
Heat;Heat low temperature centralised;Geothermal (DHN); DHN_DEEP_GEO ;1455.22;54.52352941;808.76;30;0.85;0;1;0;0;
Heat;Heat low temperature centralised;Solar thermal (DHN); DHN_SOLAR ;351.8;0.414958333;221.22;30;1;0;1;0;1.00E+15;
Heat;Heat low temperature decentralised;Electrical heat pump (decentralised); DEC_HP_ELEC ;466.37;19.44510135;164.89;18;1;0;1;0;1.00E+15;
Heat;Heat low temperature decentralised;Thermal heat pump gas (decentralised); DEC_THHP_GAS ;299.21;8.745105633;381.93;20;1;0;1;0;1.00E+15;
Heat;Heat low temperature decentralised;Cogeneration gas (decentralised); DEC_COGEN_GAS ;1342.54;86.29723587;1024.32;20;1;0;1;0;1.00E+15;
Heat;Heat low temperature decentralised;Cogeneration oil (decentralised); DEC_COGEN_OIL ;1244.84;76.37610774;1024.32;20;1;0;1;0;1.00E+15;
Heat;Heat low temperature decentralised;Advanced cogeneration (Fuel cell) gas (decentralised); DEC_ADVCOGEN_GAS ;6182.43;115.2176319;2193.45;20;1;0;1;0;1.00E+15;
Heat;Heat low temperature decentralised;Advanced cogeneration (Fuel cell) gas (decentralised); DEC_ADVCOGEN_H2 ;6182.43;115.2176319;2193.45;20;1;0;1;0;1.00E+15;
Heat;Heat low temperature decentralised;Bioler gas (decentralised); DEC_BOILER_GAS ;158.54;4.756999719;21.09;17;1;0;1;0;1.00E+15;
Heat;Heat low temperature decentralised;Boiler wood (decentralised); DEC_BOILER_WOOD ;462.44;16.18129038;21.09;17;1;0;1;0;1.00E+15;
Heat;Heat low temperature decentralised;Boiler oil (decentralised); DEC_BOILER_OIL ;142.38;8.54012548;21.09;17;1;0;1;0;1.00E+15;
Heat;Heat low temperature decentralised;Solar thermal (decentralised); DEC_SOLAR ;698.82;7.753534975;221.22;20;1;0;1;0;1.00E+15;
Heat;Heat low temperature decentralised;Direct electrical heaters (decentralised); DEC_DIRECT_ELEC ;38.52;0.168387891;1.47;15;1;0;1;0;1.00E+15;
Mobility;Passenger public;Tram or metro; TRAMWAY_TROLLEY ;625;12.5;0;30;0.342465753;0;0.3;0;1.00E+15;
Mobility;Passenger public;Bus diesel; BUS_COACH_DIESEL ;624.12;30.55555556;0;15;0.296803653;0;1;0;1.00E+15;
Mobility;Passenger public;Bus diesel hybrid; BUS_COACH_HYDIESEL ;850.07;33.33333333;0;15;0.296803653;0;1;0;1.00E+15;
Mobility;Passenger public;Bus gas; BUS_COACH_CNG_STOICH ;621.67;30.55555556;0;15;0.296803653;0;1;0;1.00E+15;
Mobility;Passenger public;Bus fuel cell (H2); BUS_COACH_FC_HYBRIDH2 ;1034.21;31.25;0;15;0.296803653;0;1;0;1.00E+15;
Mobility;Passenger public;Train (passenger); TRAIN_PUB ;1506.02;54.35274934;0;40;0.275072894;0;0.5;0;1.00E+15;
Mobility;Passenger private;Car gasoline; CAR_GASOLINE ;429.23;24;0;10;0.051369863;0;1;0;1.00E+15;
Mobility;Passenger private;Car diesel; CAR_DIESEL ;443.7;24;0;10;0.051369863;0;1;0;1.00E+15;
Mobility;Passenger private;Car gas; CAR_NG ;436.8;24;0;10;0.051369863;0;1;0;1.00E+15;
Mobility;Passenger private;Car methanol; CAR_METHANOL ;429.23;24;0;10;0.051369863;0;1;0;1.00E+15;
Mobility;Passenger private;Car hybrid (gasoline); CAR_HEV ;438.04;34;0;10;0.051369863;0;1;0;1.00E+15;
Mobility;Passenger private;Car plug-in hybrid; CAR_PHEV ;458.59;34;0;10;0.051369863;0;1;0;1.00E+15;
Mobility;Passenger private;Car electric; CAR_BEV ;418.42;10;0;10;0.051369863;0;1;0;1.00E+15;
Mobility;Passenger private;Car fuel cell (H2); CAR_FUEL_CELL ;590.94;10;0;10;0.051369863;0;1;0;1.00E+15;
Mobility;Freight;Train (freight); TRAIN_FREIGHT ;104.42;2.088311688;0;40;0.342465753;0;1;0;1.00E+15;
Mobility;Freight;Boat diesel; BOAT_FREIGHT_DIESEL ;78.01;3.819444444;0;40;0.114155251;0;1;0;1.00E+15;
Mobility;Freight;Boat gas; BOAT_FREIGHT_NG ;77.71;3.819444444;0;40;0.114155251;0;1;0;1.00E+15;
Mobility;Freight;Boat methanol; BOAT_FREIGHT_METHANOL ;78.01;3.819444444;0;40;0.114155251;0;1;0;1.00E+15;
Mobility;Freight;Trucks diesel; TRUCK_DIESEL ;379.01;18.55555556;0;15;0.092592593;0;1;0;1.00E+15;
Mobility;Freight;Truck methanol; TRUCK_METHANOL ;379.01;18.55555556;0;15;0.092592593;0;1;0;1.00E+15;
Mobility;Freight;Truck fuel cell (hydrogen); TRUCK_FUEL_CELL ;399.34;12.06666667;0;15;0.092592593;0;1;0;1.00E+15;
Mobility;Freight;Truck electric; TRUCK_ELEC ;748.86;23.13333333;0;15;0.092592593;0;1;0;1.00E+15;
Mobility;Freight;Truck gas; TRUCK_NG ;377.52;18.55555556;0;15;0.092592593;0;1;0;1.00E+15;
Infrastructure;Infrastructure;Efficiency mesures in energy system; EFFICIENCY ;5600;0;0;1;1;0;1;0;1.00E+15;
Infrastructure;Infrastructure;Distric heating network; DHN ;825.88;0;0;60;1;0;1;0;1.00E+15;
Infrastructure;Infrastructure;Electrical grid cost; GRID  ;74919.06;0;0;80;1;0;1;0;1.00E+15;
Synthetic fuels;Synthetic fuels;Electrolysers; H2_ELECTROLYSIS ;569.62;15.66455696;0;15;0.9;0;1;0;1.00E+15;H2
Synthetic fuels;Synthetic fuels;Steam methane reforming; SMR ;647.24;59.72777924;0;25;0.86;0;1;0;1.00E+15;H2
Synthetic fuels;Synthetic fuels;Biomass to hydrogen; H2_BIOMASS ;2020.31;142.3286144;0;25;0.86;0;1;0;1.00E+15;H2
Synthetic fuels;Synthetic fuels;Wood gasification; GASIFICATION_SNG ;2444.84;172.3492063;0;25;0.85;0;1;0;1.00E+15;SNG
Synthetic fuels;Synthetic fuels;Hydrogen methanation; SYN_METHANATION ;202.65;51.77828947;0;40;1;0;1;0;1.00E+15;SNG
Synthetic fuels;Synthetic fuels;Biomass methanation; BIOMETHANATION ;936.83;12.97727273;0;20;0.85;0;1;0;1.00E+15;SNG
Synthetic fuels;Synthetic fuels;Biomass hydrolysis; BIO_HYDROLYSIS ;1512.45;103.1196072;0;15;0.85;0;1;0;1.00E+15;SNG
Synthetic fuels;Synthetic fuels;Wood pyrolysis to gasoline and diesel; PYROLYSIS_TO_LFO ;1075.37;48.87757621;0;25;0.85;0;1;0;1.00E+15;OIL
Synthetic fuels;Synthetic fuels;Wood pyrolysis to LFO; PYROLYSIS_TO_FUELS ;1092;30.4;0;25;0.85;0;1;0;1.00E+15;
Synthetic fuels;Synthetic fuels;Carbon capture atmospheric; ATM_CCS ;5038.18;125.064;0;40;1;0;1;0;1.00E+15;CO2
Synthetic fuels;Synthetic fuels;Carbon capture from industry; INDUSTRY_CCS ;2519.09;62.532;0;40;1;0;1;0;1.00E+15;CO2
Synthetic fuels;Synthetic fuels;Hydrogen methanolation; SYN_METHANOLATION ;1197.93;33.99460133;0;20;0.95;0;1;0;1.00E+15;METHANOL
Synthetic fuels;Synthetic fuels;Methane to methanol; METHANE_TO_METHANOL ;683.66;29.89393908;0;25;0.85;0;1;0;1.00E+15;METHANOL
Synthetic fuels;Synthetic fuels;Biomass methanolation; BIOMASS_TO_METHANOL ;2016;30.8;0;20;1;0;1;0;1.00E+15;METHANOL
Synthetic fuels;Synthetic fuels;Haber bosch (H2 to amonia); HABER_BOSCH ;804.72;15.7333777;0;20;1;0;1;0;1.00E+15;AMMONIA
Synthetic fuels;Synthetic fuels;Amonia to H2; AMMONIA_TO_H2 ;647.24;59.72777924;0;25;0.86;0;1;0;1.00E+15;AMMONIA
Synthetic fuels;Synthetic fuels;Oil to HVC; OIL_TO_HVC ;375.28;1.995174709;0;15;1;0;1;0;1.00E+15;HVC
Synthetic fuels;Synthetic fuels;Gas to HVC; GAS_TO_HVC ;757.79;18.94463835;0;25;1;0;1;0;1.00E+15;HVC
Synthetic fuels;Synthetic fuels;Biomass to HVC; BIOMASS_TO_HVC ;1394.4;41.6;0;20;1;0;1;0;1.00E+15;HVC
Synthetic fuels;Synthetic fuels;Methanol to HVC; METHANOL_TO_HVC ;662.4;59.6158203;0;20;1;0;1;0;1.00E+15;HVC
Storage;Electricity storage;Batteries; BATT_LI ;205.1;0.317096523;61.3;15;1;0;1;0;1.00E+15;
Storage;Electricity storage;Batteries of electric cars; BEV_BATT ;0;0;0;1;1;0;1;0;1.00E+15;
Storage;Electricity storage;Batteries of plug-in hybrid cars; PHEV_BATT ;0;0;0;1;1;0;1;0;1.00E+15;
Storage;Electricity storage;Pumped hydro storage; PHS ;58.8;0;8.33;50;1;0;1;5;6.5;
Storage;Thermal storage;Decentralised direct elec; TS_DEC_DIRECT_ELEC  ;18.97;0.132802697;0;20;1;0;1;0;1.00E+15;
Storage;Thermal storage;Decentralised electrical heat pumps; TS_DEC_HP_ELEC  ;18.97;0.132802697;0;20;1;0;1;0;1.00E+15;
Storage;Thermal storage;Decentralised thermal heat pumps gas; TS_DEC_THHP_GAS  ;18.97;0.132802697;0;20;1;0;1;0;1.00E+15;
Storage;Thermal storage;Decentralised cogeneration gas; TS_DEC_COGEN_GAS  ;18.97;0.132802697;0;20;1;0;1;0;1.00E+15;
Storage;Thermal storage;Decentralised cogenration oil; TS_DEC_COGEN_OIL  ;18.97;0.132802697;0;20;1;0;1;0;1.00E+15;
Storage;Thermal storage;Decentralised fuel cell cogeneration gas; TS_DEC_ADVCOGEN_GAS  ;18.97;0.132802697;0;20;1;0;1;0;1.00E+15;
Storage;Thermal storage;Decentralised fuel cell cogenration H2; TS_DEC_ADVCOGEN_H2  ;18.97;0.132802697;0;20;1;0;1;0;1.00E+15;
Storage;Thermal storage;Decentralised boiler gas; TS_DEC_BOILER_GAS  ;18.97;0.132802697;0;20;1;0;1;0;1.00E+15;
Storage;Thermal storage;Decentralised boiler wood; TS_DEC_BOILER_WOOD  ;18.97;0.132802697;0;20;1;0;1;0;1.00E+15;
Storage;Thermal storage;Decentralised boiler oil; TS_DEC_BOILER_OIL  ;18.97;0.132802697;0;20;1;0;1;0;1.00E+15;
Storage;Thermal storage;Centralised daily; TS_DHN_DAILY ;3;0.0086;0;40;1;0;1;0;1.00E+15;
Storage;Thermal storage;Centralised seasonal; TS_DHN_SEASONAL ;0.52;0.002875;0;25;1;0;1;0;1.00E+15;
Storage;Thermal storage;Thermal storage industries; TS_HIGH_TEMP ;28.03;0.3;0;25;1;0;1;0;1.00E+15;
Storage;Other storage;Gas storage; GAS_STORAGE ;0.05;0.001309164;0;50;1;0;1;0;1.00E+15;
Storage;Other storage;Hydrogen storage; H2_STORAGE ;6.19;0.39;0;20;1;0;1;0;1.00E+15;
Storage;Other storage;Diesel storage; DIESEL_STORAGE ;0.01;0.000397;0;20;1;0;1;0;1.00E+15;
Storage;Other storage;Gasoline storage; GASOLINE_STORAGE ;0.01;0.000397;0;20;1;0;1;0;1.00E+15;
Storage;Other storage;LFO storage; LFO_STORAGE ;0.01;0.000397;0;20;1;0;1;0;1.00E+15;
Storage;Other storage;Ammonia storage; AMMONIA_STORAGE ;0.01;0.000397;0;20;1;0;1;0;1.00E+15;
Storage;Other storage;Methanol storage; METHANOL_STORAGE ;0.01;0.000397;0;20;1;0;1;0;1.00E+15;
Storage;Other storage;CO2 storage; CO2_STORAGE ;49.5;0.495;0;30;1;0;1;0;1.00E+15;
