TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	5617.081924	142.609852	25.000000	0.000000	7.276013	Infinity	0.000000	0.127557	1.000000	0.236562	0.962000	0.048263	1142.334018
CCGT_AMMONIA	0.002402	0.000061	25.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.001392	0.962000	0.048263	0.000488
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	51482.235504	588.199334	25.000000	0.000000	59.174983	59.200000	0.000000	0.512655	1.000000	0.116902	1.000000	0.048263	65684.231506
WIND_ONSHORE	10399.999999	121.000000	30.000000	0.000000	10.000000	10.000000	0.000000	0.176584	1.000000	0.238280	1.000000	0.041639	5570.000000
WIND_OFFSHORE	29819.999997	207.600000	30.000000	0.000000	6.000000	6.000000	0.000000	0.179186	1.000000	0.402985	1.000000	0.041639	4584.000000
HYDRO_RIVER	579.599998	5.796000	40.000000	0.000000	0.115000	0.115000	0.000000	0.004018	1.000000	0.471478	1.000000	0.033427	323.149999
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	10323.568869	662.612044	25.000000	0.000000	7.321680	Infinity	0.000000	0.639191	1.000000	0.638546	0.850000	0.048263	3770.665225
IND_COGEN_WOOD	0.002246	0.000082	25.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.004692	0.850000	0.048263	0.000351
IND_COGEN_WASTE	0.002297	0.000085	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002324	0.850000	0.048263	0.000453
IND_BOILER_GAS	0.001370	0.000027	17.000000	0.000000	0.000023	Infinity	0.000000	0.000000	1.000000	0.005278	0.950000	0.067080	0.000300
IND_BOILER_WOOD	16.428825	0.328577	17.000000	0.000000	0.142859	Infinity	0.000000	0.007967	1.000000	0.407893	0.900000	0.067080	11.271603
IND_BOILER_OIL	0.001265	0.000027	17.000000	0.000000	0.000023	Infinity	0.000000	0.000000	1.000000	0.001989	0.950000	0.067080	0.000297
IND_BOILER_COAL	0.001220	0.000024	17.000000	0.000000	0.000011	Infinity	0.000000	0.000000	1.000000	0.001444	0.900000	0.067080	0.000443
IND_BOILER_WASTE	458.365082	9.167302	17.000000	0.000000	3.985783	Infinity	0.000000	0.225655	1.000000	0.414099	0.900000	0.067080	314.478304
IND_DIRECT_ELEC	4112.585944	18.704834	15.000000	0.000000	12.387307	Infinity	0.000000	0.127186	1.000000	0.075099	0.950000	0.074944	19.943564
DHN_HP_ELEC	3554.933939	120.558629	25.000000	0.000000	10.304156	Infinity	0.000000	0.999999	1.000000	0.584653	0.950000	0.048263	1494.102670
DHN_COGEN_GAS	0.008984	0.000264	25.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.019589	0.850000	0.048263	0.001128
DHN_COGEN_WOOD	0.001536	0.000056	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001263	0.850000	0.048263	0.000240
DHN_COGEN_WASTE	0.001819	0.000067	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000952	0.850000	0.048263	0.000359
DHN_COGEN_WET_BIOMASS	0.001120	0.000092	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000943	0.750000	0.048263	0.000472
DHN_COGEN_BIO_HYDROLYSIS	0.009711	0.000475	15.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.016939	0.850000	0.074944	0.001236
DHN_BOILER_GAS	0.000315	0.000006	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.001384	0.950000	0.067080	0.000069
DHN_BOILER_WOOD	0.000498	0.000010	17.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.001698	0.900000	0.067080	0.000342
DHN_BOILER_OIL	0.000286	0.000006	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.001009	0.950000	0.067080	0.000067
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.001213	0.000001	30.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.001902	1.000000	0.041639	0.000714
DEC_HP_ELEC	11957.426357	498.226098	18.000000	0.000000	24.303712	Infinity	0.000000	1.000000	1.000000	0.444580	1.000000	0.063806	3524.038256
DEC_THHP_GAS	0.002162	0.000063	20.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.008183	1.000000	0.058246	0.002442
DEC_COGEN_GAS	0.002701	0.000173	20.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.003838	1.000000	0.058246	0.000657
DEC_COGEN_OIL	0.002122	0.000130	20.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001202	1.000000	0.058246	0.000556
DEC_ADVCOGEN_GAS	0.005849	0.000109	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002366	1.000000	0.058246	0.000170
DEC_ADVCOGEN_H2	0.003736	0.000070	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000618	1.000000	0.058246	0.000109
DEC_BOILER_GAS	0.002249	0.000067	17.000000	0.000000	0.000014	Infinity	0.000000	0.000000	1.000000	0.001901	1.000000	0.067080	0.000645
DEC_BOILER_WOOD	0.002435	0.000085	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.002623	1.000000	0.067080	0.000361
DEC_BOILER_OIL	0.001760	0.000106	17.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.001296	1.000000	0.067080	0.000565
DEC_SOLAR	0.011980	0.000133	20.000000	0.000000	0.000017	Infinity	0.000000	0.000000	1.000000	0.009542	1.000000	0.058246	0.008648
DEC_DIRECT_ELEC	0.002910	0.000013	15.000000	0.000000	0.000073	Infinity	0.000000	0.000000	1.000000	0.001263	1.000000	0.074944	0.000117
TRAMWAY_TROLLEY	6070.683031	121.413661	30.000000	0.000000	9.713093	Infinity	0.000000	0.300000	0.300000	0.342000	0.342000	0.041639	174.835671
BUS_COACH_DIESEL	0.000621	0.000031	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003529	0.297000	0.074944	0.000096
BUS_COACH_HYDIESEL	0.001204	0.000048	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.004929	0.297000	0.074944	0.000172
BUS_COACH_CNG_STOICH	4555.929232	228.169287	15.000000	0.000000	7.456513	Infinity	0.000000	0.200000	1.000000	0.297000	0.297000	0.074944	708.368702
BUS_COACH_FC_HYBRIDH2	0.000235	0.000007	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000778	0.297000	0.074944	0.000031
TRAIN_PUB	30400.214695	1095.213033	40.000000	0.000000	20.132593	Infinity	0.000000	0.500000	0.500000	0.275000	0.275000	0.033427	1640.806290
CAR_GASOLINE	0.000557	0.000032	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000787	0.051400	0.108434	0.000239
CAR_DIESEL	0.000383	0.000021	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000351	0.051400	0.108434	0.000174
CAR_NG	0.000362	0.000020	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000550	0.051400	0.108434	0.000152
CAR_METHANOL	0.000145	0.000008	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000245	0.051400	0.108434	0.000062
CAR_HEV	0.000198	0.000016	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000406	0.051400	0.108434	0.000105
CAR_PHEV	0.053995	0.004026	10.000000	0.000000	0.000118	Infinity	0.000000	0.000000	1.000000	0.025695	0.051400	0.108434	0.027116
CAR_BEV	96941.927509	2154.265056	10.000000	0.000000	215.426506	Infinity	0.000000	1.000000	1.000000	0.051400	0.051400	0.108434	43947.007137
CAR_FUEL_CELL	0.001101	0.000025	10.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.001355	0.051400	0.108434	0.000709
TRAIN_FREIGHT	850.488197	17.091542	40.000000	0.000000	8.177771	Infinity	0.000000	1.000000	1.000000	0.342000	0.342000	0.033427	397.439677
