Name	GWP_constr	GWP_op
NUCLEAR	0.000000	0.000000
CCGT	0.000022	0.000000
CCGT_AMMONIA	0.000006	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	2627.369945	0.000000
WIND_ONSHORE	185.666667	0.000000
WIND_OFFSHORE	152.800000	0.000000
HYDRO_RIVER	8.078750	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	150.620943	0.000000
IND_COGEN_WOOD	0.000004	0.000000
IND_COGEN_WASTE	0.000007	0.000000
IND_BOILER_GAS	0.000007	0.000000
IND_BOILER_WOOD	0.000006	0.000000
IND_BOILER_OIL	0.000005	0.000000
IND_BOILER_COAL	0.000005	0.000000
IND_BOILER_WASTE	21.244887	0.000000
IND_DIRECT_ELEC	1.341157	0.000000
DHN_HP_ELEC	95.131587	0.000000
DHN_COGEN_GAS	24.359937	0.000000
DHN_COGEN_WOOD	0.000004	0.000000
DHN_COGEN_WASTE	0.000007	0.000000
DHN_COGEN_WET_BIOMASS	0.000006	0.000000
DHN_COGEN_BIO_HYDROLYSIS	152.635142	0.000000
DHN_BOILER_GAS	0.000006	0.000000
DHN_BOILER_WOOD	0.000006	0.000000
DHN_BOILER_OIL	0.000007	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000002	0.000000
DEC_HP_ELEC	234.139188	0.000000
DEC_THHP_GAS	0.000011	0.000000
DEC_COGEN_GAS	0.000009	0.000000
DEC_COGEN_OIL	0.000009	0.000000
DEC_ADVCOGEN_GAS	0.000003	0.000000
DEC_ADVCOGEN_H2	0.000002	0.000000
DEC_BOILER_GAS	0.000010	0.000000
DEC_BOILER_WOOD	0.000010	0.000000
DEC_BOILER_OIL	0.000011	0.000000
DEC_SOLAR	0.000032	0.000000
DEC_DIRECT_ELEC	0.000012	0.000000
TRAMWAY_TROLLEY	5.827856	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000006	0.000000
BUS_COACH_CNG_STOICH	47.224594	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	41.020157	0.000000
CAR_GASOLINE	0.000002	0.000000
CAR_DIESEL	0.000001	0.000000
CAR_NG	312.757972	0.000000
CAR_METHANOL	0.000001	0.000000
CAR_HEV	0.000002	0.000000
CAR_PHEV	0.000516	0.000000
CAR_BEV	4040.242816	0.000000
CAR_FUEL_CELL	0.000002	0.000000
TRAIN_FREIGHT	9.935991	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	22.447980	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	514.659048	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000006	0.000000
SYN_METHANOLATION	0.000006	0.000000
METHANE_TO_METHANOL	0.000006	0.000000
BIOMASS_TO_METHANOL	25.814066	0.000000
OIL_TO_HVC	0.000007	0.000000
GAS_TO_HVC	0.000005	0.000000
BIOMASS_TO_HVC	0.000006	0.000000
METHANOL_TO_HVC	69.413706	0.000000
PHS	0.756598	0.000000
BATT_LI	118.526940	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000020	0.000000
TS_DEC_HP_ELEC	33.417794	0.000000
TS_DEC_THHP_GAS	0.000020	0.000000
TS_DEC_COGEN_GAS	0.000020	0.000000
TS_DEC_COGEN_OIL	0.000020	0.000000
TS_DEC_ADVCOGEN_GAS	0.000020	0.000000
TS_DEC_ADVCOGEN_H2	0.000020	0.000000
TS_DEC_BOILER_GAS	0.000020	0.000000
TS_DEC_BOILER_WOOD	0.000020	0.000000
TS_DEC_BOILER_OIL	0.000020	0.000000
