TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	5709.163055	144.947663	25.000000	0.000000	7.395289	Infinity	0.000000	0.137595	1.000000	0.253111	0.962000	0.048263	1161.060362
CCGT_AMMONIA	0.000209	0.000005	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000424	0.962000	0.048263	0.000043
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	51482.248788	588.199486	25.000000	0.000000	59.174999	59.200000	0.000000	0.510511	1.000000	0.117363	1.000000	0.048263	65684.248454
WIND_ONSHORE	10399.999998	121.000000	30.000000	0.000000	10.000000	10.000000	0.000000	0.175637	1.000000	0.238936	1.000000	0.041639	5569.999999
WIND_OFFSHORE	29819.999992	207.600000	30.000000	0.000000	6.000000	6.000000	0.000000	0.172335	1.000000	0.390739	1.000000	0.041639	4583.999999
HYDRO_RIVER	579.600000	5.796000	40.000000	0.000000	0.115000	0.115000	0.000000	0.003922	1.000000	0.463916	1.000000	0.033427	323.150000
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	6095.937469	391.264072	25.000000	0.000000	4.323360	Infinity	0.000000	0.382986	1.000000	0.765635	0.850000	0.048263	2226.530352
IND_COGEN_WOOD	0.000129	0.000005	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000465	0.850000	0.048263	0.000020
IND_COGEN_WASTE	0.000123	0.000005	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000170	0.850000	0.048263	0.000024
IND_BOILER_GAS	0.000069	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000450	0.950000	0.067080	0.000015
IND_BOILER_WOOD	306.682439	6.133649	17.000000	0.000000	2.666804	Infinity	0.000000	0.264653	1.000000	0.857720	0.900000	0.067080	210.410821
IND_BOILER_OIL	0.000061	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000174	0.950000	0.067080	0.000014
IND_BOILER_COAL	0.000064	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000266	0.900000	0.067080	0.000023
IND_BOILER_WASTE	222.091694	4.441834	17.000000	0.000000	1.931232	Infinity	0.000000	0.190966	1.000000	0.854640	0.900000	0.067080	152.374214
IND_DIRECT_ELEC	5065.635656	23.039487	15.000000	0.000000	15.257939	Infinity	0.000000	0.161395	1.000000	0.091423	0.950000	0.074944	24.565281
DHN_HP_ELEC	3578.622123	121.361968	25.000000	0.000000	10.372818	Infinity	0.000000	1.000000	1.000000	0.589676	0.950000	0.048263	1504.058574
DHN_COGEN_GAS	0.000362	0.000011	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000936	0.850000	0.048263	0.000045
DHN_COGEN_WOOD	0.000075	0.000003	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000104	0.850000	0.048263	0.000012
DHN_COGEN_WASTE	0.000091	0.000003	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000070	0.850000	0.048263	0.000018
DHN_COGEN_WET_BIOMASS	0.000062	0.000005	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000098	0.750000	0.048263	0.000026
DHN_COGEN_BIO_HYDROLYSIS	0.000228	0.000011	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000397	0.850000	0.074944	0.000029
DHN_BOILER_GAS	0.000014	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000106	0.950000	0.067080	0.000003
DHN_BOILER_WOOD	0.000025	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000141	0.900000	0.067080	0.000017
DHN_BOILER_OIL	0.000013	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000079	0.950000	0.067080	0.000003
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000063	0.000000	30.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000093	1.000000	0.041639	0.000037
DEC_HP_ELEC	11055.013712	460.625571	18.000000	0.000000	22.469540	Infinity	0.000000	1.000000	1.000000	0.444679	1.000000	0.063806	3258.083310
DEC_THHP_GAS	0.000195	0.000006	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001707	1.000000	0.058246	0.000220
DEC_COGEN_GAS	0.000144	0.000009	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000282	1.000000	0.058246	0.000035
DEC_COGEN_OIL	0.000102	0.000006	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000102	1.000000	0.058246	0.000027
DEC_ADVCOGEN_GAS	0.000268	0.000005	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000121	1.000000	0.058246	0.000008
DEC_ADVCOGEN_H2	0.000170	0.000003	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000038	1.000000	0.058246	0.000005
DEC_BOILER_GAS	0.000105	0.000003	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000172	1.000000	0.067080	0.000030
DEC_BOILER_WOOD	0.000112	0.000004	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000253	1.000000	0.067080	0.000017
DEC_BOILER_OIL	0.000080	0.000005	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000114	1.000000	0.067080	0.000026
DEC_SOLAR	0.000852	0.000009	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000620	1.000000	0.058246	0.000615
DEC_DIRECT_ELEC	0.000128	0.000001	15.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000101	1.000000	0.074944	0.000005
TRAMWAY_TROLLEY	4605.013628	92.100273	30.000000	0.000000	7.368022	Infinity	0.000000	0.300000	0.300000	0.342000	0.342000	0.041639	132.624392
BUS_COACH_DIESEL	0.000022	0.000001	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000152	0.297000	0.074944	0.000003
BUS_COACH_HYDIESEL	0.000042	0.000002	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000185	0.297000	0.074944	0.000006
BUS_COACH_CNG_STOICH	3455.974272	173.081527	15.000000	0.000000	5.656259	Infinity	0.000000	0.200000	1.000000	0.297000	0.297000	0.074944	537.344609
BUS_COACH_FC_HYBRIDH2	0.000008	0.000000	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000035	0.297000	0.074944	0.000001
TRAIN_PUB	23060.568611	830.791346	40.000000	0.000000	15.271900	Infinity	0.000000	0.500000	0.500000	0.275000	0.275000	0.033427	1244.659829
CAR_GASOLINE	0.000017	0.000001	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000028	0.051400	0.108434	0.000007
CAR_DIESEL	0.000008	0.000000	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000016	0.051400	0.108434	0.000003
CAR_NG	0.000011	0.000001	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000028	0.051400	0.108434	0.000005
CAR_METHANOL	0.000022	0.000001	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000042	0.051400	0.108434	0.000009
CAR_HEV	0.000028	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000039	0.051400	0.108434	0.000015
CAR_PHEV	0.002725	0.000203	10.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.001524	0.051400	0.108434	0.001368
CAR_BEV	73536.869131	1634.152647	10.000000	0.000000	163.415265	Infinity	0.000000	1.000000	1.000000	0.051400	0.051400	0.108434	33336.714006
CAR_FUEL_CELL	0.000737	0.000017	10.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000885	0.051400	0.108434	0.000474
TRAIN_FREIGHT	609.181215	12.242199	40.000000	0.000000	5.857512	Infinity	0.000000	1.000000	1.000000	0.342000	0.342000	0.033427	284.675068
