TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	8338.636972	211.706327	25.000000	0.000000	10.801343	Infinity	0.000000	0.211351	1.000000	0.292585	0.962000	0.048263	1695.810887
CCGT_AMMONIA	0.006588	0.000167	25.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.013129	0.962000	0.048263	0.001340
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	51482.249747	588.199497	25.000000	0.000000	59.175000	59.200000	0.000000	0.463832	1.000000	0.117205	1.000000	0.048263	65684.249677
WIND_ONSHORE	10400.000051	121.000001	30.000000	0.000000	10.000000	10.000000	0.000000	0.159917	1.000000	0.239122	1.000000	0.041639	5570.000027
WIND_OFFSHORE	29819.999429	207.599996	30.000000	0.000000	6.000000	6.000000	0.000000	0.161251	1.000000	0.401862	1.000000	0.041639	4583.999912
HYDRO_RIVER	579.600123	5.796001	40.000000	0.000000	0.115000	0.115000	0.000000	0.003648	1.000000	0.474353	1.000000	0.033427	323.150069
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	3691.780291	236.954692	25.000000	0.000000	2.618284	Infinity	0.000000	0.274592	1.000000	0.767521	0.850000	0.048263	1348.416206
IND_COGEN_WOOD	0.000168	0.000006	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.005449	0.850000	0.048263	0.000026
IND_COGEN_WASTE	0.000046	0.000002	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.004801	0.850000	0.048263	0.000009
IND_BOILER_GAS	0.000252	0.000005	17.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.001341	0.950000	0.067080	0.000055
IND_BOILER_WOOD	322.545518	6.450910	17.000000	0.000000	2.804744	Infinity	0.000000	0.312549	1.000000	0.815539	0.900000	0.067080	221.294273
IND_BOILER_OIL	0.000215	0.000005	17.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.001208	0.950000	0.067080	0.000050
IND_BOILER_COAL	0.000114	0.000002	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000831	0.900000	0.067080	0.000041
IND_BOILER_WASTE	233.671975	4.673440	17.000000	0.000000	2.031930	Infinity	0.000000	0.225527	1.000000	0.812286	0.900000	0.067080	160.319294
IND_DIRECT_ELEC	5125.202506	23.310409	15.000000	0.000000	15.437357	Infinity	0.000000	0.187332	1.000000	0.088809	0.950000	0.074944	24.854145
DHN_HP_ELEC	3775.159402	128.027145	25.000000	0.000000	10.942491	Infinity	0.000000	1.000000	1.000000	0.604052	0.950000	0.048263	1586.661198
DHN_COGEN_GAS	0.000970	0.000028	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.005511	0.850000	0.048263	0.000122
DHN_COGEN_WOOD	0.000002	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001000	0.850000	0.048263	0.000000
DHN_COGEN_WASTE	0.000002	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001113	0.850000	0.048263	0.000000
DHN_COGEN_WET_BIOMASS	0.000001	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000961	0.750000	0.048263	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000376	0.000018	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.007233	0.850000	0.074944	0.000048
DHN_BOILER_GAS	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000560	0.950000	0.067080	0.000000
DHN_BOILER_WOOD	0.000002	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000860	0.900000	0.067080	0.000001
DHN_BOILER_OIL	0.000001	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000607	0.950000	0.067080	0.000000
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000083	0.000000	30.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.003746	1.000000	0.041639	0.000049
DEC_HP_ELEC	12028.369003	501.182042	18.000000	0.000000	24.447904	Infinity	0.000000	1.000000	1.000000	0.444021	1.000000	0.063806	3544.946149
DEC_THHP_GAS	0.000457	0.000013	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.007965	1.000000	0.058246	0.000516
DEC_COGEN_GAS	0.000130	0.000008	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.003272	1.000000	0.058246	0.000032
DEC_COGEN_OIL	0.000051	0.000003	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.002159	1.000000	0.058246	0.000013
DEC_ADVCOGEN_GAS	0.000288	0.000005	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001653	1.000000	0.058246	0.000008
DEC_ADVCOGEN_H2	0.000079	0.000001	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000397	1.000000	0.058246	0.000002
DEC_BOILER_GAS	0.000328	0.000010	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000854	1.000000	0.067080	0.000094
DEC_BOILER_WOOD	0.000002	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.002431	1.000000	0.067080	0.000000
DEC_BOILER_OIL	0.000142	0.000009	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000979	1.000000	0.067080	0.000046
DEC_SOLAR	0.000179	0.000002	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.003960	1.000000	0.058246	0.000129
DEC_DIRECT_ELEC	0.000633	0.000003	15.000000	0.000000	0.000016	Infinity	0.000000	0.000000	1.000000	0.004290	1.000000	0.074944	0.000025
TRAMWAY_TROLLEY	6070.677305	121.413546	30.000000	0.000000	9.713084	Infinity	0.000000	0.300000	0.300000	0.342002	0.342000	0.041639	174.835506
BUS_COACH_DIESEL	0.005082	0.000255	15.000000	0.000000	0.000008	Infinity	0.000000	0.000001	1.000000	0.097136	0.297000	0.074944	0.000790
BUS_COACH_HYDIESEL	0.009178	0.000367	15.000000	0.000000	0.000011	Infinity	0.000000	0.000001	1.000000	0.111523	0.297000	0.074944	0.001311
BUS_COACH_CNG_STOICH	4555.877061	228.166674	15.000000	0.000000	7.456427	Infinity	0.000000	0.199998	1.000000	0.297001	0.297000	0.074944	708.360591
BUS_COACH_FC_HYBRIDH2	0.000194	0.000006	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.024269	0.297000	0.074944	0.000026
TRAIN_PUB	30400.214045	1095.213009	40.000000	0.000000	20.132592	Infinity	0.000000	0.500000	0.500000	0.275001	0.275000	0.033427	1640.806255
CAR_GASOLINE	0.003566	0.000204	10.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.024344	0.051400	0.108434	0.001528
CAR_DIESEL	0.000408	0.000023	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.025062	0.051400	0.108434	0.000185
CAR_NG	0.001033	0.000058	10.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.041624	0.051400	0.108434	0.000433
CAR_METHANOL	0.001299	0.000074	10.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.026955	0.051400	0.108434	0.000557
CAR_HEV	0.000729	0.000058	10.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.021016	0.051400	0.108434	0.000387
CAR_PHEV	0.024424	0.001821	10.000000	0.000000	0.000054	Infinity	0.000000	0.000000	1.000000	0.047700	0.051400	0.108434	0.012265
CAR_BEV	28398.728924	631.082865	10.000000	0.000000	63.108286	Infinity	0.000000	0.292946	1.000000	0.051400	0.051400	0.108434	12874.090445
CAR_FUEL_CELL	66258.214541	1523.177346	10.000000	0.000000	152.317735	Infinity	0.000000	0.707052	1.000000	0.051400	0.051400	0.108434	42648.965681
TRAIN_FREIGHT	850.487352	17.091525	40.000000	0.000000	8.177763	Infinity	0.000000	1.000000	1.000000	0.342001	0.342000	0.033427	397.439282
