Name	GWP_constr	GWP_op
NUCLEAR	23.596000	0.000000
CCGT	0.000021	0.000000
CCGT_AMMONIA	0.000003	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	831.039834	0.000000
WIND_ONSHORE	207.616667	0.000000
WIND_OFFSHORE	0.000021	0.000000
HYDRO_RIVER	3.630607	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	100.998042	0.000000
IND_COGEN_WOOD	0.000003	0.000000
IND_COGEN_WASTE	0.000004	0.000000
IND_BOILER_GAS	0.060781	0.000000
IND_BOILER_WOOD	0.000390	0.000000
IND_BOILER_OIL	0.000004	0.000000
IND_BOILER_COAL	9.739437	0.000000
IND_BOILER_WASTE	3.114391	0.000000
IND_DIRECT_ELEC	0.000000	0.000000
DHN_HP_ELEC	38.510812	0.000000
DHN_COGEN_GAS	55.889500	0.000000
DHN_COGEN_WOOD	0.000002	0.000000
DHN_COGEN_WASTE	0.000003	0.000000
DHN_COGEN_WET_BIOMASS	0.000353	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000007	0.000000
DHN_BOILER_GAS	0.000001	0.000000
DHN_BOILER_WOOD	0.000002	0.000000
DHN_BOILER_OIL	0.000001	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000005	0.000000
DEC_HP_ELEC	0.000026	0.000000
DEC_THHP_GAS	404.939626	0.000000
DEC_COGEN_GAS	0.000023	0.000000
DEC_COGEN_OIL	0.000016	0.000000
DEC_ADVCOGEN_GAS	0.000014	0.000000
DEC_ADVCOGEN_H2	0.000010	0.000000
DEC_BOILER_GAS	0.000004	0.000000
DEC_BOILER_WOOD	0.000001	0.000000
DEC_BOILER_OIL	0.000003	0.000000
DEC_SOLAR	0.000054	0.000000
DEC_DIRECT_ELEC	0.000001	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000
SYN_METHANOLATION	0.000000	0.000000
METHANE_TO_METHANOL	0.000000	0.000000
BIOMASS_TO_METHANOL	0.000000	0.000000
OIL_TO_HVC	0.000000	0.000000
GAS_TO_HVC	0.000000	0.000000
BIOMASS_TO_HVC	0.000000	0.000000
METHANOL_TO_HVC	0.000000	0.000000
PHS	0.833001	0.000000
BATT_LI	0.000015	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000
TS_DEC_HP_ELEC	0.000000	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000000	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000
TS_DHN_SEASONAL	0.000000	0.000000
TS_HIGH_TEMP	0.000000	0.000000
GAS_STORAGE	0.000000	0.000000
H2_STORAGE	0.000000	0.000000
DIESEL_STORAGE	0.000000	0.000000
GASOLINE_STORAGE	0.000000	0.000000
LFO_STORAGE	0.000000	0.000000
AMMONIA_STORAGE	0.000000	0.000000
METHANOL_STORAGE	0.000000	0.000000
CO2_STORAGE	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
DHN	0.000000	0.000000
GRID	0.000000	0.000000
H2_ELECTROLYSIS	0.000000	0.000000
SMR	0.000000	0.000000
H2_BIOMASS	0.000000	0.000000
GASIFICATION_SNG	0.000000	0.000000
SYN_METHANATION	0.000000	0.000000
BIOMETHANATION	0.000000	0.000000
BIO_HYDROLYSIS	0.000000	0.000000
PYROLYSIS_TO_LFO	0.000000	0.000000
PYROLYSIS_TO_FUELS	0.000000	0.000000
ATM_CCS	0.000000	0.000000
INDUSTRY_CCS	0.000000	0.000000
AMMONIA_TO_H2	0.000000	0.000000
ELECTRICITY	0.000000	4748.818784
GASOLINE	0.000000	0.000114
DIESEL	0.000000	0.000302
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	22699.837212
GAS	0.000000	46945.018092
GAS_RE	0.000000	0.000000
WOOD	0.000000	28.586716
WET_BIOMASS	0.000000	459.020000
COAL	0.000000	13388.696774
URANIUM	0.000000	170.603811
WASTE	0.000000	2671.780000
H2	0.000000	0.000002
H2_RE	0.000000	0.000000
AMMONIA	0.000000	2815.374012
METHANOL	0.000000	0.000389
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
