TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	9691.459979	205.861972	60.000000	0.000000	2.000000	2.000000	0.000000	0.316224	1.000000	0.849000	0.849000	0.025393	1415.759997
CCGT	0.002213	0.000056	25.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.025526	0.961538	0.048263	0.000527
CCGT_AMMONIA	0.000286	0.000007	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000229	0.961538	0.048263	0.000068
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	8683.989558	99.171828	25.000000	0.000000	9.981597	59.200000	0.000000	0.220525	1.000000	0.118632	1.000000	0.048263	20775.995847
WIND_ONSHORE	10399.999999	120.960000	30.000000	0.000000	10.000000	10.000000	0.000000	0.452894	1.000000	0.243186	1.000000	0.041639	6228.499999
WIND_OFFSHORE	0.004981	0.000035	30.000000	0.000000	0.000001	6.000000	0.000000	0.000000	1.000000	0.003818	1.000000	0.041639	0.000624
HYDRO_RIVER	580.165790	5.801152	40.000000	0.000000	0.115000	0.115000	0.000000	0.010356	1.000000	0.483536	1.000000	0.033427	145.224298
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	3470.797041	223.099602	25.000000	0.000000	2.465002	Infinity	0.000000	0.305377	1.000000	0.850000	0.850000	0.048263	2524.951049
IND_COGEN_WOOD	0.000435	0.000016	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.002068	0.850000	0.048263	0.000067
IND_COGEN_WASTE	0.000454	0.000017	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000766	0.850000	0.048263	0.000100
IND_BOILER_GAS	4.939127	0.098957	17.000000	0.000000	0.083870	Infinity	0.000000	0.003262	1.000000	0.266857	0.950000	0.067080	1.033283
IND_BOILER_WOOD	0.026479	0.000530	17.000000	0.000000	0.000230	Infinity	0.000000	0.000030	1.000000	0.899650	0.900000	0.067080	0.006637
IND_BOILER_OIL	0.000297	0.000006	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.001425	0.950000	0.067080	0.000067
IND_BOILER_COAL	395.815738	7.916268	17.000000	0.000000	3.436497	Infinity	0.000000	0.450774	1.000000	0.900000	0.900000	0.067080	165.570431
