Name	C_inv	C_maint	C_op
NUCLEAR	0.000000	0.000000	0.000000
CCGT	206.808886	108.790148	0.000000
CCGT_AMMONIA	0.000008	0.000004	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1750.309082	414.346314	0.000000
WIND_ONSHORE	433.047555	120.999999	0.000000
WIND_OFFSHORE	1241.680320	207.599954	0.000000
HYDRO_RIVER	19.374354	5.796002	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	166.888392	221.940826	0.000000
IND_COGEN_WOOD	0.000000	0.000000	0.000000
IND_COGEN_WASTE	0.000003	0.000002	0.000000
IND_BOILER_GAS	0.000070	0.000021	0.000000
IND_BOILER_WOOD	0.000044	0.000013	0.000000
IND_BOILER_OIL	0.000029	0.000009	0.000000
IND_BOILER_COAL	18.054262	5.382932	0.000000
IND_BOILER_WASTE	15.452850	4.607313	0.000000
IND_DIRECT_ELEC	170.303361	10.335302	0.000000
DHN_HP_ELEC	162.403576	114.115321	0.000000
DHN_COGEN_GAS	0.002684	0.001633	0.000000
DHN_COGEN_WOOD	0.000000	0.000000	0.000000
DHN_COGEN_WASTE	0.000000	0.000000	0.000000
DHN_COGEN_WET_BIOMASS	0.000002	0.000003	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000005	0.000003	0.000000
DHN_BOILER_GAS	0.000001	0.000000	0.000000
DHN_BOILER_WOOD	0.000002	0.000001	0.000000
DHN_BOILER_OIL	0.000001	0.000000	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.000005	0.000000	0.000000
DEC_HP_ELEC	0.020973	0.013696	0.000000
DEC_THHP_GAS	449.811287	225.569736	0.000000
DEC_COGEN_GAS	0.000060	0.000066	0.000000
DEC_COGEN_OIL	0.000008	0.000008	0.000000
DEC_ADVCOGEN_GAS	0.000085	0.000027	0.000000
DEC_ADVCOGEN_H2	0.000019	0.000006	0.000000
DEC_BOILER_GAS	0.000053	0.000024	0.000000
DEC_BOILER_WOOD	0.000003	0.000001	0.000000
DEC_BOILER_OIL	0.000028	0.000025	0.000000
DEC_SOLAR	0.000014	0.000003	0.000000
DEC_DIRECT_ELEC	0.000082	0.000005	0.000000
TRAMWAY_TROLLEY	252.778156	121.413585	0.000000
BUS_COACH_DIESEL	0.000227	0.000152	0.000000
BUS_COACH_HYDIESEL	0.000975	0.000520	0.000000
BUS_COACH_CNG_STOICH	1195.040095	798.589807	0.000000
BUS_COACH_FC_HYBRIDH2	0.000013	0.000005	0.000000
TRAIN_PUB	0.000016	0.000017	0.000000
CAR_GASOLINE	0.000063	0.000033	0.000000
CAR_DIESEL	0.000047	0.000024	0.000000
CAR_NG	0.000147	0.000076	0.000000
CAR_METHANOL	0.000055	0.000029	0.000000
CAR_HEV	0.000099	0.000072	0.000000
CAR_PHEV	0.004525	0.003111	0.000000
CAR_BEV	10511.782823	2154.257804	0.000000
CAR_FUEL_CELL	0.001687	0.000358	0.000000
TRAIN_FREIGHT	28.429334	17.091529	0.000000
BOAT_FREIGHT_DIESEL	0.000022	0.000032	0.000000
BOAT_FREIGHT_NG	75.184523	112.460428	0.000000
BOAT_FREIGHT_METHANOL	0.000008	0.000012	0.000000
TRUCK_DIESEL	0.000651	0.000436	0.000000
TRUCK_METHANOL	0.000013	0.000009	0.000000
TRUCK_FUEL_CELL	0.000031	0.000013	0.000000
TRUCK_ELEC	0.000047	0.000019	0.000000
TRUCK_NG	1511.590058	1011.193179	0.000000
HABER_BOSCH	0.000016	0.000005	0.000000
SYN_METHANOLATION	0.000005	0.000003	0.000000
METHANE_TO_METHANOL	0.000033	0.000030	0.000000
BIOMASS_TO_METHANOL	241.699014	63.397325	0.000000
OIL_TO_HVC	104.703550	7.427534	0.000000
GAS_TO_HVC	0.000005	0.000003	0.000000
BIOMASS_TO_HVC	0.000012	0.000006	0.000000
METHANOL_TO_HVC	48.111822	74.305751	0.000000
PHS	10.920097	0.000000	0.000000
BATT_LI	0.000302	0.000006	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000152	0.000018	0.000000
TS_DEC_HP_ELEC	0.002440	0.000293	0.000000
TS_DEC_THHP_GAS	31.482373	3.783566	0.000000
TS_DEC_COGEN_GAS	0.000151	0.000018	0.000000
TS_DEC_COGEN_OIL	0.000151	0.000018	0.000000
TS_DEC_ADVCOGEN_GAS	0.000150	0.000018	0.000000
TS_DEC_ADVCOGEN_H2	0.000150	0.000018	0.000000
TS_DEC_BOILER_GAS	0.000151	0.000018	0.000000
TS_DEC_BOILER_WOOD	0.000151	0.000018	0.000000
TS_DEC_BOILER_OIL	0.000151	0.000018	0.000000
TS_DHN_DAILY	0.000155	0.000013	0.000000
TS_DHN_SEASONAL	38.110712	4.328392	0.000000
TS_HIGH_TEMP	6.901277	1.532055	0.000000
GAS_STORAGE	30.988063	27.749805	0.000000
H2_STORAGE	0.001145	0.001239	0.000000
DIESEL_STORAGE	0.000678	0.000727	0.000000
GASOLINE_STORAGE	0.000680	0.000730	0.000000
LFO_STORAGE	0.000745	0.000799	0.000000
AMMONIA_STORAGE	0.000692	0.000743	0.000000
METHANOL_STORAGE	0.000681	0.000731	0.000000
CO2_STORAGE	0.002222	0.000534	0.000000
DHN	216.835083	0.000000	0.000000
EFFICIENCY	3200.000000	0.000000	0.000000
GRID	2071.135142	0.000000	0.000000
AMMONIA_TO_H2	0.000000	0.000000	0.000000
ATM_CCS	0.000000	0.000000	0.000000
BIOMETHANATION	0.000006	0.000002	0.000000
BIO_HYDROLYSIS	263.331557	240.875900	0.000000
GASIFICATION_SNG	0.000004	0.000006	0.000000
H2_BIOMASS	0.000001	0.000002	0.000000
H2_ELECTROLYSIS	0.000023	0.000008	0.000000
INDUSTRY_CCS	0.000003	0.000002	0.000000
PYROLYSIS_TO_FUELS	0.000034	0.000020	0.000000
PYROLYSIS_TO_LFO	0.000001	0.000001	0.000000
SMR	0.000066	0.000127	0.000000
SYN_METHANATION	0.000001	0.000008	0.000000
ELECTRICITY	0.000000	0.000000	2149.105450
GASOLINE	0.000000	0.000000	0.002026
DIESEL	0.000000	0.000000	0.006889
BIOETHANOL	0.000000	0.000000	0.000732
BIODIESEL	0.000000	0.000000	0.000341
LFO	0.000000	0.000000	3391.276904
GAS	0.000000	0.000000	7516.540585
GAS_RE	0.000000	0.000000	0.000001
WOOD	0.000000	0.000000	767.521881
WET_BIOMASS	0.000000	0.000000	224.064563
COAL	0.000000	0.000000	373.609987
URANIUM	0.000000	0.000000	0.000000
WASTE	0.000000	0.000000	411.180746
H2	0.000000	0.000000	0.000103
H2_RE	0.000000	0.000000	0.000000
AMMONIA	0.000000	0.000000	0.000352
METHANOL	0.000000	0.000000	0.000820
AMMONIA_RE	0.000000	0.000000	833.968487
METHANOL_RE	0.000000	0.000000	0.000520
ELEC_EXPORT	0.000000	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000	0.000000
RES_WIND	0.000000	0.000000	0.000000
RES_SOLAR	0.000000	0.000000	0.000000
RES_HYDRO	0.000000	0.000000	0.000000
RES_GEO	0.000000	0.000000	0.000000
CO2_ATM	0.000000	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000	0.000000
