TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	4284.999703	108.790148	25.000000	0.000000	5.550518	Infinity	0.000000	0.152871	1.000000	0.312337	0.962000	0.048263	871.431287
CCGT_AMMONIA	0.000175	0.000004	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001434	0.962000	0.048263	0.000036
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	36265.723661	414.346314	25.000000	0.000000	41.684740	59.200000	0.000000	0.423254	1.000000	0.115148	1.000000	0.048263	46270.061222
WIND_ONSHORE	10399.999940	120.999999	30.000000	0.000000	10.000000	10.000000	0.000000	0.207398	1.000000	0.235200	1.000000	0.041639	5569.999968
WIND_OFFSHORE	29819.993427	207.599954	30.000000	0.000000	5.999999	6.000000	0.000000	0.211704	1.000000	0.400139	1.000000	0.041639	4583.998990
HYDRO_RIVER	579.600169	5.796002	40.000000	0.000000	0.115000	0.115000	0.000000	0.004774	1.000000	0.470753	1.000000	0.033427	323.150094
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	3457.862598	221.940826	25.000000	0.000000	2.452385	Infinity	0.000000	0.335908	1.000000	0.850000	0.850000	0.048263	1262.978183
IND_COGEN_WOOD	0.000003	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.002827	0.850000	0.048263	0.000000
IND_COGEN_WASTE	0.000067	0.000002	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.006739	0.850000	0.048263	0.000013
IND_BOILER_GAS	0.001038	0.000021	17.000000	0.000000	0.000018	Infinity	0.000000	0.000000	1.000000	0.014037	0.950000	0.067080	0.000227
IND_BOILER_WOOD	0.000651	0.000013	17.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.008282	0.900000	0.067080	0.000446
IND_BOILER_OIL	0.000429	0.000009	17.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.001586	0.950000	0.067080	0.000101
IND_BOILER_COAL	269.146603	5.382932	17.000000	0.000000	2.340405	Infinity	0.000000	0.315395	1.000000	0.836280	0.900000	0.067080	97.828939
IND_BOILER_WASTE	230.365663	4.607313	17.000000	0.000000	2.003180	Infinity	0.000000	0.265968	1.000000	0.823944	0.900000	0.067080	158.050877
IND_DIRECT_ELEC	2272.397428	10.335302	15.000000	0.000000	6.844571	Infinity	0.000000	0.082728	1.000000	0.075006	0.950000	0.074944	11.019759
DHN_HP_ELEC	3364.938959	114.115321	25.000000	0.000000	9.753446	Infinity	0.000000	0.999996	1.000000	0.614077	0.950000	0.048263	1414.249707
DHN_COGEN_GAS	0.055617	0.001633	25.000000	0.000000	0.000044	Infinity	0.000000	0.000003	1.000000	0.204250	0.850000	0.048263	0.006986
DHN_COGEN_WOOD	0.000002	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001885	0.850000	0.048263	0.000000
DHN_COGEN_WASTE	0.000003	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.004187	0.850000	0.048263	0.000001
DHN_COGEN_WET_BIOMASS	0.000032	0.000003	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.005548	0.750000	0.048263	0.000013
DHN_COGEN_BIO_HYDROLYSIS	0.000071	0.000003	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.009295	0.850000	0.074944	0.000009
DHN_BOILER_GAS	0.000013	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001860	0.950000	0.067080	0.000003
DHN_BOILER_WOOD	0.000030	0.000001	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001866	0.900000	0.067080	0.000020
DHN_BOILER_OIL	0.000019	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001100	0.950000	0.067080	0.000004
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000109	0.000000	30.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.004988	1.000000	0.041639	0.000064
DEC_HP_ELEC	0.328705	0.013696	18.000000	0.000000	0.000668	Infinity	0.000000	0.000028	1.000000	0.452274	1.000000	0.063806	0.096875
DEC_THHP_GAS	7722.647510	225.569736	20.000000	0.000000	24.438758	Infinity	0.000000	0.999971	1.000000	0.436031	1.000000	0.058246	8724.636585
DEC_COGEN_GAS	0.001028	0.000066	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.009021	1.000000	0.058246	0.000250
DEC_COGEN_OIL	0.000137	0.000008	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001473	1.000000	0.058246	0.000036
DEC_ADVCOGEN_GAS	0.001460	0.000027	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.003436	1.000000	0.058246	0.000043
DEC_ADVCOGEN_H2	0.000324	0.000006	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000468	1.000000	0.058246	0.000009
DEC_BOILER_GAS	0.000787	0.000024	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.003917	1.000000	0.067080	0.000226
DEC_BOILER_WOOD	0.000042	0.000001	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.003549	1.000000	0.067080	0.000006
DEC_BOILER_OIL	0.000415	0.000025	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.001637	1.000000	0.067080	0.000133
DEC_SOLAR	0.000241	0.000003	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.005372	1.000000	0.058246	0.000174
DEC_DIRECT_ELEC	0.001098	0.000005	15.000000	0.000000	0.000027	Infinity	0.000000	0.000000	1.000000	0.005432	1.000000	0.074944	0.000044
TRAMWAY_TROLLEY	6070.679244	121.413585	30.000000	0.000000	9.713087	Infinity	0.000000	0.300000	0.300000	0.342002	0.342000	0.041639	174.835562
BUS_COACH_DIESEL	0.003035	0.000152	15.000000	0.000000	0.000005	Infinity	0.000000	0.000001	1.000000	0.102542	0.297000	0.074944	0.000472
BUS_COACH_HYDIESEL	0.013011	0.000520	15.000000	0.000000	0.000016	Infinity	0.000000	0.000001	1.000000	0.159200	0.297000	0.074944	0.001859
BUS_COACH_CNG_STOICH	15945.698444	798.589807	15.000000	0.000000	26.097706	Infinity	0.000000	0.699996	1.000000	0.297000	0.297000	0.074944	2479.282082
BUS_COACH_FC_HYBRIDH2	0.000176	0.000005	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.036004	0.297000	0.074944	0.000023
TRAIN_PUB	0.000467	0.000017	40.000000	0.000000	0.000000	Infinity	0.000000	0.000001	0.500000	0.144805	0.275000	0.033427	0.000025
CAR_GASOLINE	0.000584	0.000033	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.016941	0.051400	0.108434	0.000250
CAR_DIESEL	0.000431	0.000024	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.036454	0.051400	0.108434	0.000196
CAR_NG	0.001353	0.000076	10.000000	0.000000	0.000003	Infinity	0.000000	0.000001	1.000000	0.058304	0.051400	0.108434	0.000568
CAR_METHANOL	0.000503	0.000029	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.036428	0.051400	0.108434	0.000216
CAR_HEV	0.000913	0.000072	10.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.029333	0.051400	0.108434	0.000485
CAR_PHEV	0.041726	0.003111	10.000000	0.000000	0.000092	Infinity	0.000000	0.000001	1.000000	0.075341	0.051400	0.108434	0.020955
CAR_BEV	96941.601159	2154.257804	10.000000	0.000000	215.425780	Infinity	0.000000	0.999997	1.000000	0.051400	0.051400	0.108434	43946.859192
CAR_FUEL_CELL	0.015561	0.000358	10.000000	0.000000	0.000036	Infinity	0.000000	0.000001	1.000000	0.075143	0.051400	0.108434	0.010016
TRAIN_FREIGHT	850.487555	17.091529	40.000000	0.000000	8.177765	Infinity	0.000000	1.000000	1.000000	0.342001	0.342000	0.033427	397.439376
