Name	GWP_constr	GWP_op
NUCLEAR	0.000000	0.000000
CCGT	13.099250	0.000000
CCGT_AMMONIA	0.000006	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	0.000006	0.000000
WIND_ONSHORE	185.666667	0.000000
WIND_OFFSHORE	152.800000	0.000000
HYDRO_RIVER	8.078750	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	172.287950	0.000000
IND_COGEN_WOOD	0.000005	0.000000
IND_COGEN_WASTE	0.000008	0.000000
IND_BOILER_GAS	1.916951	0.000000
IND_BOILER_WOOD	0.000009	0.000000
IND_BOILER_OIL	0.000006	0.000000
IND_BOILER_COAL	0.000006	0.000000
IND_BOILER_WASTE	0.000007	0.000000
IND_DIRECT_ELEC	0.335257	0.000000
DHN_HP_ELEC	38.840417	0.000000
DHN_COGEN_GAS	38.722003	0.000000
DHN_COGEN_WOOD	0.000005	0.000000
DHN_COGEN_WASTE	0.000008	0.000000
DHN_COGEN_WET_BIOMASS	0.000007	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000008	0.000000
DHN_BOILER_GAS	0.000006	0.000000
DHN_BOILER_WOOD	0.000006	0.000000
DHN_BOILER_OIL	0.000006	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000006	0.000000
DEC_HP_ELEC	206.545381	0.000000
DEC_THHP_GAS	0.000015	0.000000
DEC_COGEN_GAS	0.000020	0.000000
DEC_COGEN_OIL	0.000010	0.000000
DEC_ADVCOGEN_GAS	0.000006	0.000000
DEC_ADVCOGEN_H2	0.000002	0.000000
DEC_BOILER_GAS	0.000011	0.000000
DEC_BOILER_WOOD	0.000012	0.000000
DEC_BOILER_OIL	0.000012	0.000000
DEC_SOLAR	0.000026	0.000000
DEC_DIRECT_ELEC	0.000009	0.000000
TRAMWAY_TROLLEY	5.827856	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000001	0.000000
BUS_COACH_CNG_STOICH	47.224597	0.000000
BUS_COACH_FC_HYBRIDH2	0.000001	0.000000
TRAIN_PUB	41.020158	0.000000
CAR_GASOLINE	0.000009	0.000000
CAR_DIESEL	0.000002	0.000000
CAR_NG	3877.676526	0.000000
CAR_METHANOL	0.000005	0.000000
CAR_HEV	0.000004	0.000000
CAR_PHEV	0.000516	0.000000
CAR_BEV	0.001723	0.000000
CAR_FUEL_CELL	0.000002	0.000000
TRAIN_FREIGHT	9.935991	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	22.447980	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRUCK_DIESEL	0.000002	0.000000
TRUCK_METHANOL	0.000001	0.000000
TRUCK_FUEL_CELL	0.000001	0.000000
TRUCK_ELEC	0.000006	0.000000
TRUCK_NG	234.133623	0.000000
HABER_BOSCH	0.000008	0.000000
SYN_METHANOLATION	0.000008	0.000000
METHANE_TO_METHANOL	0.000008	0.000000
BIOMASS_TO_METHANOL	14.912172	0.000000
