TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	5567.046825	141.339531	25.000000	0.000000	7.211201	Infinity	0.000000	0.122076	1.000000	0.229882	0.962000	0.048263	1132.158486
CCGT_AMMONIA	0.000706	0.000018	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000241	0.962000	0.048263	0.000144
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	51482.246923	588.199465	25.000000	0.000000	59.174996	59.200000	0.000000	0.515731	1.000000	0.118350	1.000000	0.048263	65684.246074
WIND_ONSHORE	10399.999999	121.000000	30.000000	0.000000	10.000000	10.000000	0.000000	0.178310	1.000000	0.242135	1.000000	0.041639	5570.000000
WIND_OFFSHORE	29819.999993	207.600000	30.000000	0.000000	6.000000	6.000000	0.000000	0.179853	1.000000	0.407052	1.000000	0.041639	4583.999999
HYDRO_RIVER	579.600000	5.796000	40.000000	0.000000	0.115000	0.115000	0.000000	0.004030	1.000000	0.475862	1.000000	0.033427	323.150000
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	10335.547774	663.380903	25.000000	0.000000	7.330176	Infinity	0.000000	0.638874	1.000000	0.637604	0.850000	0.048263	3775.040499
IND_COGEN_WOOD	0.000585	0.000021	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000370	0.850000	0.048263	0.000092
IND_COGEN_WASTE	0.000835	0.000031	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000943	0.850000	0.048263	0.000165
IND_BOILER_GAS	0.000447	0.000009	17.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.001067	0.950000	0.067080	0.000098
IND_BOILER_WOOD	0.000348	0.000007	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000754	0.900000	0.067080	0.000239
IND_BOILER_OIL	0.000422	0.000009	17.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.000315	0.950000	0.067080	0.000099
IND_BOILER_COAL	0.000400	0.000008	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000233	0.900000	0.067080	0.000145
IND_BOILER_WASTE	481.690281	9.633806	17.000000	0.000000	4.188611	Infinity	0.000000	0.225615	1.000000	0.394046	0.900000	0.067080	330.481419
IND_DIRECT_ELEC	5299.152673	24.101568	15.000000	0.000000	15.961303	Infinity	0.000000	0.135512	1.000000	0.062110	0.950000	0.074944	25.697698
DHN_HP_ELEC	2890.200969	98.015511	25.000000	0.000000	8.377394	Infinity	0.000000	0.752823	1.000000	0.539223	0.950000	0.048263	1214.722147
DHN_COGEN_GAS	0.004576	0.000134	25.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.009764	0.850000	0.048263	0.000575
DHN_COGEN_WOOD	0.000519	0.000019	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000231	0.850000	0.048263	0.000081
DHN_COGEN_WASTE	0.000664	0.000024	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000317	0.850000	0.048263	0.000131
DHN_COGEN_WET_BIOMASS	0.000387	0.000032	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000219	0.750000	0.048263	0.000163
DHN_COGEN_BIO_HYDROLYSIS	8040.328644	393.161445	15.000000	0.000000	1.770997	Infinity	0.000000	0.247177	1.000000	0.837481	0.850000	0.074944	1023.636554
DHN_BOILER_GAS	0.000120	0.000002	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000392	0.950000	0.067080	0.000026
DHN_BOILER_WOOD	0.000166	0.000003	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000335	0.900000	0.067080	0.000114
DHN_BOILER_OIL	0.000107	0.000002	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000212	0.950000	0.067080	0.000025
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000236	0.000000	30.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000362	1.000000	0.041639	0.000139
DEC_HP_ELEC	11934.762958	497.281790	18.000000	0.000000	24.257648	Infinity	0.000000	1.000000	1.000000	0.444643	1.000000	0.063806	3517.359002
DEC_THHP_GAS	0.000604	0.000018	20.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001853	1.000000	0.058246	0.000683
DEC_COGEN_GAS	0.000855	0.000055	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001053	1.000000	0.058246	0.000208
DEC_COGEN_OIL	0.000684	0.000042	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000198	1.000000	0.058246	0.000179
DEC_ADVCOGEN_GAS	0.001857	0.000035	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000755	1.000000	0.058246	0.000054
DEC_ADVCOGEN_H2	0.001208	0.000023	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000155	1.000000	0.058246	0.000035
DEC_BOILER_GAS	0.000762	0.000023	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.000466	1.000000	0.067080	0.000219
DEC_BOILER_WOOD	0.000837	0.000029	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000409	1.000000	0.067080	0.000124
DEC_BOILER_OIL	0.000609	0.000037	17.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.000252	1.000000	0.067080	0.000196
DEC_SOLAR	0.002225	0.000025	20.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.001700	1.000000	0.058246	0.001606
DEC_DIRECT_ELEC	0.001131	0.000005	15.000000	0.000000	0.000028	Infinity	0.000000	0.000000	1.000000	0.000322	1.000000	0.074944	0.000046
TRAMWAY_TROLLEY	6070.683032	121.413661	30.000000	0.000000	9.713093	Infinity	0.000000	0.300000	0.300000	0.342000	0.342000	0.041639	174.835671
BUS_COACH_DIESEL	0.000074	0.000004	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000737	0.297000	0.074944	0.000012
BUS_COACH_HYDIESEL	0.000598	0.000024	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002509	0.297000	0.074944	0.000085
BUS_COACH_CNG_STOICH	4555.930391	228.169345	15.000000	0.000000	7.456515	Infinity	0.000000	0.200000	1.000000	0.297000	0.297000	0.074944	708.368882
BUS_COACH_FC_HYBRIDH2	0.000054	0.000002	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000233	0.297000	0.074944	0.000007
TRAIN_PUB	30400.214640	1095.213031	40.000000	0.000000	20.132592	Infinity	0.000000	0.500000	0.500000	0.275000	0.275000	0.033427	1640.806287
CAR_GASOLINE	0.000083	0.000005	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000173	0.051400	0.108434	0.000035
CAR_DIESEL	0.000040	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000191	0.051400	0.108434	0.000018
CAR_NG	0.000082	0.000005	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000264	0.051400	0.108434	0.000034
CAR_METHANOL	0.000024	0.000001	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000041	0.051400	0.108434	0.000010
CAR_HEV	0.000059	0.000005	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000151	0.051400	0.108434	0.000031
CAR_PHEV	0.017400	0.001297	10.000000	0.000000	0.000038	Infinity	0.000000	0.000000	1.000000	0.009866	0.051400	0.108434	0.008738
CAR_BEV	96941.948222	2154.265516	10.000000	0.000000	215.426552	Infinity	0.000000	1.000000	1.000000	0.051400	0.051400	0.108434	43947.016527
CAR_FUEL_CELL	0.000166	0.000004	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000335	0.051400	0.108434	0.000107
TRAIN_FREIGHT	850.488131	17.091540	40.000000	0.000000	8.177770	Infinity	0.000000	1.000000	1.000000	0.342000	0.342000	0.033427	397.439646
