TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	5644.184191	143.297941	25.000000	0.000000	7.311119	Infinity	0.000000	0.127277	1.000000	0.234695	0.962000	0.048263	1147.845749
CCGT_AMMONIA	0.000380	0.000010	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000137	0.962000	0.048263	0.000077
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	51482.246745	588.199463	25.000000	0.000000	59.174996	59.200000	0.000000	0.510455	1.000000	0.116294	1.000000	0.048263	65684.245847
WIND_ONSHORE	10399.999998	121.000000	30.000000	0.000000	10.000000	10.000000	0.000000	0.177151	1.000000	0.238826	1.000000	0.041639	5569.999999
WIND_OFFSHORE	29819.999998	207.600000	30.000000	0.000000	6.000000	6.000000	0.000000	0.181091	1.000000	0.406897	1.000000	0.041639	4584.000000
HYDRO_RIVER	579.599999	5.796000	40.000000	0.000000	0.115000	0.115000	0.000000	0.004026	1.000000	0.471975	1.000000	0.033427	323.149999
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	10329.135787	662.969354	25.000000	0.000000	7.325628	Infinity	0.000000	0.641537	1.000000	0.640614	0.850000	0.048263	3772.698532
IND_COGEN_WOOD	0.000330	0.000012	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000351	0.850000	0.048263	0.000052
IND_COGEN_WASTE	0.000432	0.000016	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000463	0.850000	0.048263	0.000085
IND_BOILER_GAS	0.000224	0.000004	17.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.001042	0.950000	0.067080	0.000049
IND_BOILER_WOOD	0.000217	0.000004	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000907	0.900000	0.067080	0.000149
IND_BOILER_OIL	0.000204	0.000004	17.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.000304	0.950000	0.067080	0.000048
IND_BOILER_COAL	0.000211	0.000004	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000364	0.900000	0.067080	0.000077
IND_BOILER_WASTE	448.583604	8.971672	17.000000	0.000000	3.900727	Infinity	0.000000	0.225630	1.000000	0.423128	0.900000	0.067080	307.767360
IND_DIRECT_ELEC	4335.475494	19.718578	15.000000	0.000000	13.058661	Infinity	0.000000	0.132833	1.000000	0.074409	0.950000	0.074944	21.024444
DHN_HP_ELEC	3494.935678	118.523906	25.000000	0.000000	10.130248	Infinity	0.000000	1.000000	1.000000	0.593157	0.950000	0.048263	1468.886010
DHN_COGEN_GAS	0.001750	0.000051	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003971	0.850000	0.048263	0.000220
DHN_COGEN_WOOD	0.000258	0.000009	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000180	0.850000	0.048263	0.000040
DHN_COGEN_WASTE	0.000342	0.000013	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000190	0.850000	0.048263	0.000068
DHN_COGEN_WET_BIOMASS	0.000217	0.000018	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000226	0.750000	0.048263	0.000092
DHN_COGEN_BIO_HYDROLYSIS	0.001772	0.000087	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.003174	0.850000	0.074944	0.000226
DHN_BOILER_GAS	0.000110	0.000002	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000330	0.950000	0.067080	0.000024
DHN_BOILER_WOOD	0.000085	0.000002	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000264	0.900000	0.067080	0.000058
DHN_BOILER_OIL	0.000043	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000175	0.950000	0.067080	0.000010
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000184	0.000000	30.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000270	1.000000	0.041639	0.000108
DEC_HP_ELEC	11934.762859	497.281786	18.000000	0.000000	24.257648	Infinity	0.000000	1.000000	1.000000	0.444521	1.000000	0.063806	3517.358973
DEC_THHP_GAS	0.000419	0.000012	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001834	1.000000	0.058246	0.000474
DEC_COGEN_GAS	0.000489	0.000031	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000714	1.000000	0.058246	0.000119
DEC_COGEN_OIL	0.000372	0.000023	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000184	1.000000	0.058246	0.000097
DEC_ADVCOGEN_GAS	0.000980	0.000018	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000384	1.000000	0.058246	0.000029
DEC_ADVCOGEN_H2	0.000646	0.000012	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000107	1.000000	0.058246	0.000019
DEC_BOILER_GAS	0.000391	0.000012	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000399	1.000000	0.067080	0.000112
DEC_BOILER_WOOD	0.000418	0.000015	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000384	1.000000	0.067080	0.000062
DEC_BOILER_OIL	0.000305	0.000018	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000231	1.000000	0.067080	0.000098
DEC_SOLAR	0.002655	0.000029	20.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.001784	1.000000	0.058246	0.001916
DEC_DIRECT_ELEC	0.000398	0.000002	15.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.000259	1.000000	0.074944	0.000016
TRAMWAY_TROLLEY	6070.683029	121.413661	30.000000	0.000000	9.713093	Infinity	0.000000	0.300000	0.300000	0.342000	0.342000	0.041639	174.835671
BUS_COACH_DIESEL	0.000070	0.000004	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000336	0.297000	0.074944	0.000011
BUS_COACH_HYDIESEL	0.000107	0.000004	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000378	0.297000	0.074944	0.000015
BUS_COACH_CNG_STOICH	4555.930909	228.169371	15.000000	0.000000	7.456515	Infinity	0.000000	0.200000	1.000000	0.297000	0.297000	0.074944	708.368963
BUS_COACH_FC_HYBRIDH2	0.000116	0.000003	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000328	0.297000	0.074944	0.000015
TRAIN_PUB	30400.214636	1095.213031	40.000000	0.000000	20.132592	Infinity	0.000000	0.500000	0.500000	0.275000	0.275000	0.033427	1640.806287
CAR_GASOLINE	0.000148	0.000008	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000079	0.051400	0.108434	0.000064
CAR_DIESEL	0.000040	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000046	0.051400	0.108434	0.000018
CAR_NG	0.000249	0.000014	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000298	0.051400	0.108434	0.000104
CAR_METHANOL	0.000018	0.000001	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000004	0.051400	0.108434	0.000008
CAR_HEV	0.000037	0.000003	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000044	0.051400	0.108434	0.000020
CAR_PHEV	0.009084	0.000677	10.000000	0.000000	0.000020	Infinity	0.000000	0.000000	1.000000	0.004994	0.051400	0.108434	0.004562
CAR_BEV	96941.953343	2154.265630	10.000000	0.000000	215.426563	Infinity	0.000000	1.000000	1.000000	0.051400	0.051400	0.108434	43947.018849
CAR_FUEL_CELL	0.000143	0.000003	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000169	0.051400	0.108434	0.000092
TRAIN_FREIGHT	850.488145	17.091541	40.000000	0.000000	8.177771	Infinity	0.000000	1.000000	1.000000	0.342000	0.342000	0.033427	397.439652
