TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	5746.014542	145.883271	25.000000	0.000000	7.443024	Infinity	0.000000	0.125094	1.000000	0.225696	0.962000	0.048263	1168.554771
CCGT_AMMONIA	0.000525	0.000013	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000206	0.962000	0.048263	0.000107
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	51482.245186	588.199445	25.000000	0.000000	59.174994	59.200000	0.000000	0.517253	1.000000	0.117383	1.000000	0.048263	65684.243858
WIND_ONSHORE	10399.999997	121.000000	30.000000	0.000000	10.000000	10.000000	0.000000	0.179261	1.000000	0.240727	1.000000	0.041639	5569.999998
WIND_OFFSHORE	29819.999998	207.600000	30.000000	0.000000	6.000000	6.000000	0.000000	0.174347	1.000000	0.390213	1.000000	0.041639	4584.000000
HYDRO_RIVER	579.600001	5.796000	40.000000	0.000000	0.115000	0.115000	0.000000	0.004045	1.000000	0.472364	1.000000	0.033427	323.150000
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	10341.361687	663.754066	25.000000	0.000000	7.334299	Infinity	0.000000	0.650851	1.000000	0.649098	0.850000	0.048263	3777.164021
IND_COGEN_WOOD	0.000429	0.000016	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000389	0.850000	0.048263	0.000067
IND_COGEN_WASTE	0.000531	0.000020	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000489	0.850000	0.048263	0.000105
IND_BOILER_GAS	0.000310	0.000006	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.001217	0.950000	0.067080	0.000068
IND_BOILER_WOOD	0.000200	0.000004	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001032	0.900000	0.067080	0.000137
IND_BOILER_OIL	0.000266	0.000006	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.000289	0.950000	0.067080	0.000062
IND_BOILER_COAL	0.000232	0.000005	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000411	0.900000	0.067080	0.000084
IND_BOILER_WASTE	419.672978	8.393460	17.000000	0.000000	3.649330	Infinity	0.000000	0.225647	1.000000	0.452277	0.900000	0.067080	287.932156
IND_DIRECT_ELEC	4001.688872	18.200452	15.000000	0.000000	12.053280	Infinity	0.000000	0.123501	1.000000	0.074947	0.950000	0.074944	19.405780
DHN_HP_ELEC	2892.314007	98.087171	25.000000	0.000000	8.383519	Infinity	0.000000	0.752737	1.000000	0.538583	0.950000	0.048263	1215.610235
DHN_COGEN_GAS	0.014741	0.000433	25.000000	0.000000	0.000012	Infinity	0.000000	0.000001	1.000000	0.031914	0.850000	0.048263	0.001851
DHN_COGEN_WOOD	0.000381	0.000014	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000193	0.850000	0.048263	0.000060
DHN_COGEN_WASTE	0.000433	0.000016	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000192	0.850000	0.048263	0.000085
DHN_COGEN_WET_BIOMASS	0.000259	0.000021	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000157	0.750000	0.048263	0.000109
DHN_COGEN_BIO_HYDROLYSIS	8058.728307	394.061164	15.000000	0.000000	1.775050	Infinity	0.000000	0.247262	1.000000	0.835569	0.850000	0.074944	1025.979066
DHN_BOILER_GAS	0.000095	0.000002	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000285	0.950000	0.067080	0.000021
DHN_BOILER_WOOD	0.000112	0.000002	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000272	0.900000	0.067080	0.000077
DHN_BOILER_OIL	0.000083	0.000002	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000172	0.950000	0.067080	0.000019
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000665	0.000001	30.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001139	1.000000	0.041639	0.000391
DEC_HP_ELEC	11934.763083	497.281795	18.000000	0.000000	24.257649	Infinity	0.000000	1.000000	1.000000	0.444732	1.000000	0.063806	3517.359039
DEC_THHP_GAS	0.000297	0.000009	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001051	1.000000	0.058246	0.000335
DEC_COGEN_GAS	0.000554	0.000036	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000622	1.000000	0.058246	0.000135
DEC_COGEN_OIL	0.000448	0.000027	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000157	1.000000	0.058246	0.000117
DEC_ADVCOGEN_GAS	0.001192	0.000022	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000455	1.000000	0.058246	0.000035
DEC_ADVCOGEN_H2	0.000805	0.000015	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000115	1.000000	0.058246	0.000023
DEC_BOILER_GAS	0.000467	0.000014	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000330	1.000000	0.067080	0.000134
DEC_BOILER_WOOD	0.000594	0.000021	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000339	1.000000	0.067080	0.000088
DEC_BOILER_OIL	0.000393	0.000024	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000201	1.000000	0.067080	0.000126
DEC_SOLAR	0.001852	0.000021	20.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.001519	1.000000	0.058246	0.001337
DEC_DIRECT_ELEC	0.000804	0.000004	15.000000	0.000000	0.000020	Infinity	0.000000	0.000000	1.000000	0.000239	1.000000	0.074944	0.000032
TRAMWAY_TROLLEY	6070.683039	121.413661	30.000000	0.000000	9.713093	Infinity	0.000000	0.300000	0.300000	0.342000	0.342000	0.041639	174.835672
BUS_COACH_DIESEL	0.000014	0.000001	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000568	0.297000	0.074944	0.000002
BUS_COACH_HYDIESEL	0.000054	0.000002	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000824	0.297000	0.074944	0.000008
BUS_COACH_CNG_STOICH	4555.930788	228.169365	15.000000	0.000000	7.456515	Infinity	0.000000	0.200000	1.000000	0.297000	0.297000	0.074944	708.368944
BUS_COACH_FC_HYBRIDH2	0.000042	0.000001	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000265	0.297000	0.074944	0.000006
TRAIN_PUB	30400.214683	1095.213032	40.000000	0.000000	20.132593	Infinity	0.000000	0.500000	0.500000	0.275000	0.275000	0.033427	1640.806289
CAR_GASOLINE	0.000043	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000181	0.051400	0.108434	0.000019
CAR_DIESEL	0.000076	0.000004	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000204	0.051400	0.108434	0.000035
CAR_NG	0.000073	0.000004	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000366	0.051400	0.108434	0.000031
CAR_METHANOL	0.000027	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000226	0.051400	0.108434	0.000011
CAR_HEV	0.000032	0.000003	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000183	0.051400	0.108434	0.000017
CAR_PHEV	0.009589	0.000715	10.000000	0.000000	0.000021	Infinity	0.000000	0.000000	1.000000	0.005678	0.051400	0.108434	0.004816
CAR_BEV	96941.951126	2154.265581	10.000000	0.000000	215.426558	Infinity	0.000000	1.000000	1.000000	0.051400	0.051400	0.108434	43947.017844
CAR_FUEL_CELL	0.000090	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000290	0.051400	0.108434	0.000058
TRAIN_FREIGHT	850.488129	17.091540	40.000000	0.000000	8.177770	Infinity	0.000000	1.000000	1.000000	0.342000	0.342000	0.033427	397.439645
