Name	C_inv	C_maint	C_op
NUCLEAR	0.000000	0.000000	0.000000
CCGT	47.662713	25.072586	0.000000
CCGT_AMMONIA	0.000023	0.000012	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	765.263728	181.158978	0.000000
WIND_ONSHORE	433.047562	121.000001	0.000000
WIND_OFFSHORE	1241.680286	207.599948	0.000000
HYDRO_RIVER	19.374356	5.796002	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	111.420581	148.175529	0.000000
IND_COGEN_WOOD	0.000001	0.000000	0.000000
IND_COGEN_WASTE	0.000004	0.000003	0.000000
IND_BOILER_GAS	2.574304	0.768839	0.000000
IND_BOILER_WOOD	0.000096	0.000029	0.000000
IND_BOILER_OIL	0.000066	0.000021	0.000000
IND_BOILER_COAL	26.545456	7.914607	0.000000
IND_BOILER_WASTE	14.146986	4.217966	0.000000
IND_DIRECT_ELEC	6.935731	0.420913	0.000000
DHN_HP_ELEC	98.027141	68.880249	0.000000
DHN_COGEN_GAS	209.374330	127.368223	0.000000
DHN_COGEN_WOOD	0.000000	0.000000	0.000000
DHN_COGEN_WASTE	0.000000	0.000000	0.000000
DHN_COGEN_WET_BIOMASS	0.000411	0.000696	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000003	0.000002	0.000000
DHN_BOILER_GAS	0.000008	0.000002	0.000000
DHN_BOILER_WOOD	0.000014	0.000004	0.000000
DHN_BOILER_OIL	0.000003	0.000001	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.000006	0.000000	0.000000
DEC_HP_ELEC	0.001112	0.000726	0.000000
DEC_THHP_GAS	446.477014	223.897677	0.000000
DEC_COGEN_GAS	0.000125	0.000137	0.000000
DEC_COGEN_OIL	0.000019	0.000020	0.000000
DEC_ADVCOGEN_GAS	0.000163	0.000052	0.000000
DEC_ADVCOGEN_H2	0.000028	0.000009	0.000000
DEC_BOILER_GAS	0.000125	0.000056	0.000000
DEC_BOILER_WOOD	0.000039	0.000020	0.000000
DEC_BOILER_OIL	0.000076	0.000068	0.000000
DEC_SOLAR	0.000020	0.000004	0.000000
DEC_DIRECT_ELEC	0.000177	0.000010	0.000000
TRAMWAY_TROLLEY	252.777826	121.413426	0.000000
BUS_COACH_DIESEL	0.000992	0.000663	0.000000
