TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	987.552885	25.072586	25.000000	0.000000	1.279214	Infinity	0.000000	0.090971	1.000000	0.547367	0.962000	0.048263	200.836532
CCGT_AMMONIA	0.000486	0.000012	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001736	0.962000	0.048263	0.000099
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	15855.966912	181.158978	25.000000	0.000000	18.225249	59.200000	0.000000	0.275812	1.000000	0.116481	1.000000	0.048263	20230.026750
WIND_ONSHORE	10400.000101	121.000001	30.000000	0.000000	10.000000	10.000000	0.000000	0.312427	1.000000	0.240472	1.000000	0.041639	5570.000054
WIND_OFFSHORE	29819.992594	207.599948	30.000000	0.000000	5.999999	6.000000	0.000000	0.313695	1.000000	0.402413	1.000000	0.041639	4583.998861
HYDRO_RIVER	579.600224	5.796002	40.000000	0.000000	0.115000	0.115000	0.000000	0.007095	1.000000	0.474880	1.000000	0.033427	323.150125
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	2308.591111	148.175529	25.000000	0.000000	1.637299	Infinity	0.000000	0.224272	1.000000	0.850000	0.850000	0.048263	843.208810
IND_COGEN_WOOD	0.000011	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.006857	0.850000	0.048263	0.000002
IND_COGEN_WASTE	0.000084	0.000003	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.009788	0.850000	0.048263	0.000017
IND_BOILER_GAS	38.376817	0.768839	17.000000	0.000000	0.651559	Infinity	0.000000	0.007746	1.000000	0.073769	0.950000	0.067080	8.405109
IND_BOILER_WOOD	0.001427	0.000029	17.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.021165	0.900000	0.067080	0.000979
IND_BOILER_OIL	0.000991	0.000021	17.000000	0.000000	0.000018	Infinity	0.000000	0.000000	1.000000	0.004483	0.950000	0.067080	0.000233
IND_BOILER_COAL	395.730354	7.914607	17.000000	0.000000	3.441134	Infinity	0.000000	0.499083	1.000000	0.900000	0.900000	0.067080	143.839381
IND_BOILER_WASTE	210.898302	4.217966	17.000000	0.000000	1.833898	Infinity	0.000000	0.265978	1.000000	0.900000	0.900000	0.067080	144.694574
IND_DIRECT_ELEC	92.545073	0.420913	15.000000	0.000000	0.278750	Infinity	0.000000	0.002920	1.000000	0.065005	0.950000	0.074944	0.448788
DHN_HP_ELEC	2031.084254	68.880249	25.000000	0.000000	5.887201	Infinity	0.000000	0.550572	1.000000	0.559933	0.950000	0.048263	853.644107
DHN_COGEN_GAS	4338.154723	127.368223	25.000000	0.000000	3.470524	Infinity	0.000000	0.449427	1.000000	0.775346	0.850000	0.048263	544.872233
DHN_COGEN_WOOD	0.000008	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.004153	0.850000	0.048263	0.000001
DHN_COGEN_WASTE	0.000007	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.006965	0.850000	0.048263	0.000001
DHN_COGEN_WET_BIOMASS	0.008514	0.000696	25.000000	0.000000	0.000006	Infinity	0.000000	0.000001	1.000000	0.054311	0.750000	0.048263	0.003592
DHN_COGEN_BIO_HYDROLYSIS	0.000038	0.000002	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.013452	0.850000	0.074944	0.000005
DHN_BOILER_GAS	0.000117	0.000002	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.004920	0.950000	0.067080	0.000026
DHN_BOILER_WOOD	0.000208	0.000004	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.005135	0.900000	0.067080	0.000143
DHN_BOILER_OIL	0.000038	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002922	0.950000	0.067080	0.000009
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000138	0.000000	30.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.006638	1.000000	0.041639	0.000081
DEC_HP_ELEC	0.017426	0.000726	18.000000	0.000000	0.000035	Infinity	0.000000	0.000002	1.000000	0.188790	1.000000	0.063806	0.005136
DEC_THHP_GAS	7665.402576	223.897677	20.000000	0.000000	24.257603	Infinity	0.000000	0.999998	1.000000	0.439955	1.000000	0.058246	8659.964302
DEC_COGEN_GAS	0.002139	0.000137	20.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.015825	1.000000	0.058246	0.000520
DEC_COGEN_OIL	0.000327	0.000020	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.002811	1.000000	0.058246	0.000086
DEC_ADVCOGEN_GAS	0.002807	0.000052	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.005766	1.000000	0.058246	0.000082
DEC_ADVCOGEN_H2	0.000472	0.000009	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000832	1.000000	0.058246	0.000014
DEC_BOILER_GAS	0.001860	0.000056	17.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.009482	1.000000	0.067080	0.000533
DEC_BOILER_WOOD	0.000578	0.000020	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.008658	1.000000	0.067080	0.000086
DEC_BOILER_OIL	0.001133	0.000068	17.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.003862	1.000000	0.067080	0.000364
DEC_SOLAR	0.000346	0.000004	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.007601	1.000000	0.058246	0.000250
DEC_DIRECT_ELEC	0.002360	0.000010	15.000000	0.000000	0.000059	Infinity	0.000000	0.000000	1.000000	0.007591	1.000000	0.074944	0.000095
TRAMWAY_TROLLEY	6070.671323	121.413426	30.000000	0.000000	9.713074	Infinity	0.000000	0.300001	0.300000	0.342003	0.342000	0.041639	174.835334
BUS_COACH_DIESEL	0.013237	0.000663	15.000000	0.000000	0.000022	Infinity	0.000000	0.000002	1.000000	0.227492	0.297000	0.074944	0.002058
BUS_COACH_HYDIESEL	0.006598	0.000264	15.000000	0.000000	0.000008	Infinity	0.000000	0.000001	1.000000	0.153868	0.297000	0.074944	0.000943
BUS_COACH_CNG_STOICH	15945.655594	798.587661	15.000000	0.000000	26.097636	Infinity	0.000000	0.699993	1.000000	0.297000	0.297000	0.074944	2479.275420
BUS_COACH_FC_HYBRIDH2	0.000484	0.000015	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.051745	0.297000	0.074944	0.000064
TRAIN_PUB	0.001084	0.000039	40.000000	0.000000	0.000001	Infinity	0.000000	0.000002	0.500000	0.212238	0.275000	0.033427	0.000058
CAR_GASOLINE	0.003749	0.000214	10.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.039831	0.051400	0.108434	0.001607
CAR_DIESEL	0.000803	0.000044	10.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.053293	0.051400	0.108434	0.000364
CAR_NG	0.002489	0.000139	10.000000	0.000000	0.000006	Infinity	0.000000	0.000001	1.000000	0.085779	0.051400	0.108434	0.001044
CAR_METHANOL	0.000791	0.000045	10.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.053155	0.051400	0.108434	0.000339
CAR_HEV	0.001420	0.000113	10.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.041630	0.051400	0.108434	0.000754
CAR_PHEV	0.078918	0.005884	10.000000	0.000000	0.000173	Infinity	0.000000	0.000001	1.000000	0.069797	0.051400	0.108434	0.039632
CAR_BEV	37622.440831	836.054241	10.000000	0.000000	83.605424	Infinity	0.000000	0.388093	1.000000	0.051400	0.051400	0.108434	17055.506510
CAR_FUEL_CELL	57341.711517	1318.200265	10.000000	0.000000	131.820026	Infinity	0.000000	0.611903	1.000000	0.051400	0.051400	0.108434	36909.607414
TRAIN_FREIGHT	850.486499	17.091508	40.000000	0.000000	8.177755	Infinity	0.000000	1.000000	1.000000	0.342002	0.342000	0.033427	397.438883
